data_idx,mapped_rxn,template
12171,CC(=O)[n:1]1[cH:2][c:3]([N:4]2[CH2:5][CH2:6][N:7]([C:8](=[O:9])[O:10][C:11]([CH3:12])([CH3:13])[CH3:14])[CH2:15][CH2:16]2)[c:17]2[cH:18][cH:19][cH:20][cH:21][c:22]12.CCN(CC)CC.CO>>[nH:1]1[cH:2][c:3]([N:4]2[CH2:5][CH2:6][N:7]([C:8](=[O:9])[O:10][C:11]([CH3:12])([CH3:13])[CH3:14])[CH2:15][CH2:16]2)[c:17]2[cH:18][cH:19][cH:20][cH:21][c:22]12,C-C(=O)-[n:1]>>[n:1]
12302,CN1CCCC1=O.ClCCl.Cl[c:1]1[c:2]2[cH:3][c:4]([O:5][CH3:6])[c:7]([O:8][CH2:9][c:10]3[cH:11][cH:12][cH:13][cH:14][cH:15]3)[cH:16][c:17]2[n:18][cH:19][cH:20]1.[CH3:21][C:22](=[O:23])[NH:24][c:25]1[cH:26][cH:27][c:28]([OH:29])[cH:30][cH:31]1>>[c:1]1([O:29][c:28]2[cH:27][cH:26][c:25]([NH:24][C:22]([CH3:21])=[O:23])[cH:31][cH:30]2)[c:2]2[cH:3][c:4]([O:5][CH3:6])[c:7]([O:8][CH2:9][c:10]3[cH:11][cH:12][cH:13][cH:14][cH:15]3)[cH:16][c:17]2[n:18][cH:19][cH:20]1,Cl-[c:1].[O:2]-c>>[O:2]-[c:1]
12324,CC(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2)c(-c2ccnc(Cl)n2)s1.Cl[S:1](=[O:2])(=[O:3])[c:4]1[cH:5][cH:6][cH:7][s:8]1.[CH3:9][C:10]([CH3:11])([CH3:12])[c:13]1[n:14][c:15](-[c:16]2[cH:17][cH:18][cH:19][c:20]([NH2:21])[c:22]2[F:23])[c:24](-[c:25]2[cH:26][cH:27][n:28][c:29]([NH2:30])[n:31]2)[s:32]1>>[S:1](=[O:2])(=[O:3])([c:4]1[cH:5][cH:6][cH:7][s:8]1)[NH:21][c:20]1[cH:19][cH:18][cH:17][c:16](-[c:15]2[n:14][c:13]([C:10]([CH3:9])([CH3:11])[CH3:12])[s:32][c:24]2-[c:25]2[cH:26][cH:27][n:28][c:29]([NH2:30])[n:31]2)[c:22]1[F:23],[N:1].Cl-[S:2]>>[N:1]-[S:2]
12337,CC(C)(C)OC(=O)O[C:6]([O:5][C:2]([CH3:1])([CH3:3])[CH3:4])=[O:7].CCN(CC)CC.ClCCl.[NH2:8][CH2:9][C@@:10]1([c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[CH2:17][C@H:18]1[CH2:19][O:20][CH2:21][c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1>>[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[NH:8][CH2:9][C@@:10]1([c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[CH2:17][C@H:18]1[CH2:19][O:20][CH2:21][c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1,[N:1].C-C(-C)(-C)-O-C(=O)-O-[C:2](-O)=O>>[C:2]-[N:1]
13545,COCCOC.I[c:1]1[cH:2][cH:3][cH:4][cH:5][c:6]1[I:7].O=C([O-])[O-].OB(O)[c:8]1[c:9]([O:10][CH3:11])[cH:12][cH:13][c:14]([Br:15])[cH:16]1.[K+].[K+].[Pd].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1>>[c:1]1(-[c:8]2[c:9]([O:10][CH3:11])[cH:12][cH:13][c:14]([Br:15])[cH:16]2)[cH:2][cH:3][cH:4][cH:5][c:6]1[I:7],I-[c:1].O-B(-O)-[c:2]>>[c:1]-[c:2]
13640,Cc1nn(C)c(C)c1S(=O)(=O)N1CCC(Oc2ccc(Cl)c(Cl)c2)CC1.Cl.Cl[S:1]([c:2]1[c:3]([CH3:4])[n:5][nH:6][c:7]1[CH3:8])(=[O:9])=[O:10].[F:11][c:12]1[cH:13][c:14]([Cl:15])[cH:16][cH:17][c:18]1[O:19][CH:20]1[CH2:21][CH2:22][NH:23][CH2:24][CH2:25]1>>[S:1]([c:2]1[c:3]([CH3:4])[n:5][nH:6][c:7]1[CH3:8])(=[O:9])(=[O:10])[N:23]1[CH2:22][CH2:21][CH:20]([O:19][c:18]2[c:12]([F:11])[cH:13][c:14]([Cl:15])[cH:16][cH:17]2)[CH2:25][CH2:24]1,[N:1].Cl-[S:2]>>[N:1]-[S:2]
13815,CN(C)C=O.Cl[S:1]([c:2]1[cH:3][cH:4][c:5]([CH3:6])[cH:7][cH:8]1)(=[O:9])=[O:10].[CH3:11][O:12][c:13]1[cH:14][cH:15][c:16]2[c:17]([cH:18]1)[c:19]([CH2:20][C:21](=[O:22])[NH:23][CH2:24][CH2:25][NH:26][C:27](=[O:28])[c:29]1[cH:30][cH:31][c:32]([OH:33])[cH:34][cH:35]1)[c:36]([CH3:37])[n:38]2[C:39](=[O:40])[c:41]1[cH:42][cH:43][c:44]([Cl:45])[cH:46][cH:47]1.c1ccncc1>>[S:1]([c:2]1[cH:3][cH:4][c:5]([CH3:6])[cH:7][cH:8]1)(=[O:9])(=[O:10])[O:33][c:32]1[cH:31][cH:30][c:29]([C:27]([NH:26][CH2:25][CH2:24][NH:23][C:21]([CH2:20][c:19]2[c:17]3[c:16]([cH:15][cH:14][c:13]([O:12][CH3:11])[cH:18]3)[n:38]([C:39](=[O:40])[c:41]3[cH:42][cH:43][c:44]([Cl:45])[cH:46][cH:47]3)[c:36]2[CH3:37])=[O:22])=[O:28])[cH:35][cH:34]1,Cl-[S:1].[O:2]-c>>[O:2]-[S:1]
13822,CC(C)(C)OC(=O)[N:1]([c:2]1[cH:3][cH:4][c:5]([NH:6][C:7]([c:8]2[cH:9][cH:10][c:11]([CH3:12])[n:13][c:14]2[N:15]2[CH2:16][CH2:17][CH2:18][CH2:19][CH2:20]2)=[O:21])[cH:22][cH:23]1)[CH2:24][CH2:25][c:26]1[cH:27][cH:28][cH:29][cH:30][n:31]1.ClCCl.O=C(O)C(F)(F)F>>[NH:1]([c:2]1[cH:3][cH:4][c:5]([NH:6][C:7]([c:8]2[cH:9][cH:10][c:11]([CH3:12])[n:13][c:14]2[N:15]2[CH2:16][CH2:17][CH2:18][CH2:19][CH2:20]2)=[O:21])[cH:22][cH:23]1)[CH2:24][CH2:25][c:26]1[cH:27][cH:28][cH:29][cH:30][n:31]1,C-C(-C)(-C)-O-C(=O)-[N:1]>>[N:1]
13912,CCN(C(C)C)C(C)C.Cl[c:1]1[c:2]([C:3]([CH3:4])=[O:5])[cH:6][n:7][c:8]2[c:9]1[cH:10][cH:11][n:12]2[CH2:13][O:14][CH2:15][CH2:16][Si:17]([CH3:18])([CH3:19])[CH3:20].[NH2:21][CH:22]1[CH2:23][CH2:24][N:25]([CH2:26][c:27]2[cH:28][cH:29][cH:30][cH:31][cH:32]2)[CH2:33][CH2:34]1>>[c:1]1([NH:21][CH:22]2[CH2:23][CH2:24][N:25]([CH2:26][c:27]3[cH:28][cH:29][cH:30][cH:31][cH:32]3)[CH2:33][CH2:34]2)[c:2]([C:3]([CH3:4])=[O:5])[cH:6][n:7][c:8]2[c:9]1[cH:10][cH:11][n:12]2[CH2:13][O:14][CH2:15][CH2:16][Si:17]([CH3:18])([CH3:19])[CH3:20],[N:1].Cl-[c:2]>>[N:1]-[c:2]
13923,CC(=O)O.CO.O=[N+:1]([O-])[CH2:2][CH:3]([CH:4]([CH:5]([NH:6][C:7]([CH3:8])=[O:9])[C:10](=[O:11])[O:12][C:13]([CH3:14])([CH3:15])[CH3:16])[N:17]1[CH2:18][CH2:19][c:20]2[cH:21][cH:22][cH:23][cH:24][c:25]2[C:26]1=[O:27])[OH:28].[Pd]>>[NH2:1][CH2:2][CH:3]([CH:4]([CH:5]([NH:6][C:7]([CH3:8])=[O:9])[C:10](=[O:11])[O:12][C:13]([CH3:14])([CH3:15])[CH3:16])[N:17]1[CH2:18][CH2:19][c:20]2[cH:21][cH:22][cH:23][cH:24][c:25]2[C:26]1=[O:27])[OH:28],O=[N:1]-[O-]>>[N:1]
14275,CC(=O)[O-].CCO.Cl.O.O=[C:1]([CH3:2])[c:3]1[cH:4][cH:5][c:6]2[nH:7][n:8][cH:9][c:10]2[cH:11]1.[NH2:12][OH:13].[Na+]>>[C:1]([CH3:2])([c:3]1[cH:4][cH:5][c:6]2[nH:7][n:8][cH:9][c:10]2[cH:11]1)=[N:12][OH:13],[N:1].O=[C:2]>>[C:2]=[N:1]
14445,Br[c:1]1[cH:2][cH:3][c:4]2[cH:5][n:6][c:7]([NH:8][c:9]3[cH:10][cH:11][c:12]4[c:13]([cH:14]3)[CH2:15][CH2:16][N:17]([CH2:18][CH2:19][O:20][CH3:21])[CH2:22][CH2:23]4)[n:24][n:25]12.C1COCCO1.CC(=O)[O-].CC(=O)[O-].CN(C)C=O.O.O=C([O-])[O-].OB(O)[c:26]1[cH:27][cH:28][cH:29][cH:30][cH:31]1.[Na+].[Na+].[Pd+2].c1ccc(P(c2ccccc2)c2ccccc2)cc1>>[c:1]1(-[c:26]2[cH:27][cH:28][cH:29][cH:30][cH:31]2)[cH:2][cH:3][c:4]2[cH:5][n:6][c:7]([NH:8][c:9]3[cH:10][cH:11][c:12]4[c:13]([cH:14]3)[CH2:15][CH2:16][N:17]([CH2:18][CH2:19][O:20][CH3:21])[CH2:22][CH2:23]4)[n:24][n:25]12,Br-[c:1].O-B(-O)-[c:2]>>[c:1]-[c:2]
14750,CC(C)(C)OC(=O)[N:1]1[CH2:2][CH2:3][CH:4]([CH2:5][CH2:6][CH2:7][NH:8][C:9](=[O:10])[c:11]2[cH:12][c:13]3[cH:14][n:15][c:16]4[cH:17][cH:18][cH:19][c:20]([n:21]34)[s:22]2)[CH2:23][CH2:24]1.CCO.[ClH:25]>>[ClH:25].[ClH:25].[NH:1]1[CH2:2][CH2:3][CH:4]([CH2:5][CH2:6][CH2:7][NH:8][C:9](=[O:10])[c:11]2[cH:12][c:13]3[cH:14][n:15][c:16]4[cH:17][cH:18][cH:19][c:20]([n:21]34)[s:22]2)[CH2:23][CH2:24]1,C-C(-C)(-C)-O-C(=O)-[N:1]>>[N:1]
14845,CC(C)(C)OC(=O)[N:1]([CH2:2][CH2:3][NH:4][c:5]1[n:6][c:7](-[c:8]2[c:9]([CH3:10])[cH:11][cH:12][c:13]([C:14](=[O:15])[NH:16][c:17]3[cH:18][cH:19][c:20]([F:21])[cH:22][cH:23]3)[cH:24]2)[c:25]2[c:26]([n:27]1)[N:28]([c:29]1[c:30]([F:31])[cH:32][cH:33][cH:34][c:35]1[F:36])[C:37](=[O:38])[NH:39][CH2:40]2)[CH3:41].ClCCl.O=C(O)C(F)(F)F>>[NH:1]([CH2:2][CH2:3][NH:4][c:5]1[n:6][c:7](-[c:8]2[c:9]([CH3:10])[cH:11][cH:12][c:13]([C:14](=[O:15])[NH:16][c:17]3[cH:18][cH:19][c:20]([F:21])[cH:22][cH:23]3)[cH:24]2)[c:25]2[c:26]([n:27]1)[N:28]([c:29]1[c:30]([F:31])[cH:32][cH:33][cH:34][c:35]1[F:36])[C:37](=[O:38])[NH:39][CH2:40]2)[CH3:41],C-C(-C)(-C)-O-C(=O)-[N:1]>>[N:1]
15147,C1CCOC1.C1CCOC1.O.O=C([O-])[O-].O=[C:1]([CH:2](Br)[CH2:3][C:4]([O:5][CH3:6])=[O:7])[c:8]1[cH:9][cH:10][c:11]([F:12])[cH:13][cH:14]1.[K+].[K+].[NH:15]=[C:16]([NH2:17])[CH:18]([c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1)[c:25]1[cH:26][cH:27][cH:28][cH:29][cH:30]1>>[c:1]1(-[c:8]2[cH:9][cH:10][c:11]([F:12])[cH:13][cH:14]2)[c:2]([CH2:3][C:4]([O:5][CH3:6])=[O:7])[nH:15][c:16]([CH:18]([c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[c:25]2[cH:26][cH:27][cH:28][cH:29][cH:30]2)[n:17]1,Br-[C:1]-[C:2]=O.[N:3]-[C:4]=[N:5]>>[c:4]1:[n:5]:[c:1]:[c:2]:[n:3]:1
15283,O=[CH:1][c:2]1[cH:3][cH:4][c:5]([O:6][CH3:7])[c:8]([CH:9]2[CH2:10][CH2:11][CH2:12][CH2:13]2)[cH:14]1.[CH3:15][c:16]1[c:17]([Cl:18])[cH:19][cH:20][c:21]2[c:22]1[CH2:23][C:24](=[O:25])[NH:26]2>>[CH:1]([c:2]1[cH:3][cH:4][c:5]([O:6][CH3:7])[c:8]([CH:9]2[CH2:10][CH2:11][CH2:12][CH2:13]2)[cH:14]1)=[C:23]1[c:22]2[c:16]([CH3:15])[c:17]([Cl:18])[cH:19][cH:20][c:21]2[NH:26][C:24]1=[O:25],O=[C:1].O=C-[C:2]>>[C:1]=[C:2]
15504,Br[c:1]1[cH:2][cH:3][c:4]([CH2:5][NH:6][C:7]([O:8][C:9]([CH3:10])([CH3:11])[CH3:12])=[O:13])[cH:14][n:15]1.C1CCOC1.CCOC(C)=O.[Br-].[Zn+][CH2:16][CH:17]1[CH2:18][CH2:19][CH2:20][CH2:21][CH2:22]1>>[c:1]1([CH2:16][CH:17]2[CH2:18][CH2:19][CH2:20][CH2:21][CH2:22]2)[cH:2][cH:3][c:4]([CH2:5][NH:6][C:7]([O:8][C:9]([CH3:10])([CH3:11])[CH3:12])=[O:13])[cH:14][n:15]1,Br-[c:1].[C:2]-[Zn+]>>[C:2]-[c:1]
15728,CCN(CC)CC.CN(C)C=O.Cl[CH2:1][c:2]1[cH:3][n:4][cH:5][c:6](-[c:7]2[cH:8][cH:9][c:10]([Cl:11])[c:12]([Cl:13])[cH:14]2)[cH:15]1.[CH3:16][c:17]1[n:18][cH:19][cH:20][nH:21]1.[ClH:22].[H-].[Na+]>>[CH2:1]([c:2]1[cH:3][n:4][cH:5][c:6](-[c:7]2[cH:8][cH:9][c:10]([Cl:11])[c:12]([Cl:13])[cH:14]2)[cH:15]1)[n:21]1[c:17]([CH3:16])[n:18][cH:19][cH:20]1.[ClH:22],[n:1].Cl-[C:2]>>[C:2]-[n:1]
15927,Br[c:1]1[c:2]([NH:3][C:4]([O:5][C:6]([CH3:7])([CH3:8])[CH3:9])=[O:10])[cH:11][cH:12][c:13]2[n:14][cH:15][cH:16][cH:17][c:18]12.OB(O)[c:19]1[c:20]([CH3:21])[cH:22][cH:23][cH:24][cH:25]1>>[c:1]1(-[c:19]2[c:20]([CH3:21])[cH:22][cH:23][cH:24][cH:25]2)[c:2]([NH:3][C:4]([O:5][C:6]([CH3:7])([CH3:8])[CH3:9])=[O:10])[cH:11][cH:12][c:13]2[n:14][cH:15][cH:16][cH:17][c:18]12,Br-[c:1].O-B(-O)-[c:2]>>[c:1]-[c:2]
16268,CC(=O)[O:1][c:2]1[cH:3][cH:4][c:5]([C:6](=[O:7])[NH:8][c:9]2[cH:10][cH:11][cH:12][c:13]([O:14][CH2:15][c:16]3[cH:17][n:18][cH:19][c:20]4[cH:21][cH:22][cH:23][cH:24][c:25]34)[cH:26]2)[cH:27][c:28]1[C:29]([CH3:30])([CH3:31])[CH3:32].CO.ClCCl>>[OH:1][c:2]1[cH:3][cH:4][c:5]([C:6](=[O:7])[NH:8][c:9]2[cH:10][cH:11][cH:12][c:13]([O:14][CH2:15][c:16]3[cH:17][n:18][cH:19][c:20]4[cH:21][cH:22][cH:23][cH:24][c:25]34)[cH:26]2)[cH:27][c:28]1[C:29]([CH3:30])([CH3:31])[CH3:32],C-C(=O)-[O:1]-c>>[O:1]
16465,Br[CH2:1][C:2]([O:3][CH3:4])=[O:5].CC#N.O=C([O-])[O-].[CH3:6][c:7]1[cH:8][c:9]([CH3:10])[c:11]([OH:12])[c:13](-[c:14]2[cH:15][cH:16][cH:17][s:18]2)[cH:19]1.[Cs+].[Cs+]>>[CH2:1]([C:2]([O:3][CH3:4])=[O:5])[O:12][c:11]1[c:9]([CH3:10])[cH:8][c:7]([CH3:6])[cH:19][c:13]1-[c:14]1[cH:15][cH:16][cH:17][s:18]1,[O:1]-c.Br-[C:2]>>[C:2]-[O:1]
17011,Br[c:1]1[cH:2][c:3]([C:4]([F:5])([F:6])[F:7])[cH:8][c:9]([C:10]#[N:11])[c:12]1[NH2:13].CCOC(C)=O.[Cu][C:14]#[N:15]>>[c:1]1([C:14]#[N:15])[cH:2][c:3]([C:4]([F:5])([F:6])[F:7])[cH:8][c:9]([C:10]#[N:11])[c:12]1[NH2:13],Br-[c:1].N#[C:2]-[Cu]>>[C:2]-[c:1]
17041,Br[CH:1]([CH3:2])[CH3:3].CS(C)=O.[CH3:4][c:5]1[cH:6][cH:7][cH:8][cH:9][c:10]1[OH:11].[Na+].[OH-]>>[CH:1]([CH3:2])([CH3:3])[O:11][c:10]1[c:5]([CH3:4])[cH:6][cH:7][cH:8][cH:9]1,Br-[C:1].[O:2]-c>>[C:1]-[O:2]
17588,CC(C)=O.Cl[c:1]1[s:2][c:3]([C:4]([O:5][CH2:6][CH3:7])=[O:8])[c:9](-[c:10]2[cH:11][cH:12][c:13]([C:14]([F:15])([F:16])[F:17])[cH:18][cH:19]2)[n:20]1.O.[N-:21]=[N+:22]=[N-:23].[Na+]>>[c:1]1([N:21]=[N+:22]=[N-:23])[s:2][c:3]([C:4]([O:5][CH2:6][CH3:7])=[O:8])[c:9](-[c:10]2[cH:11][cH:12][c:13]([C:14]([F:15])([F:16])[F:17])[cH:18][cH:19]2)[n:20]1,Cl-[c:1].[N+]=[N:2]>>[N:2]-[c:1]
18283,C1CCOC1.CCN(C(C)C)C(C)C.CCOC(C)=O.Cl.Cl[c:1]1[n:2][c:3]([Cl:4])[n:5][c:6]([NH:7][CH:8]2[CH2:9][CH2:10][CH2:11][CH2:12]2)[n:13]1.[CH3:14][NH2:15]>>[c:1]1([NH:15][CH3:14])[n:2][c:3]([Cl:4])[n:5][c:6]([NH:7][CH:8]2[CH2:9][CH2:10][CH2:11][CH2:12]2)[n:13]1,[N:1].Cl-[c:2]>>[N:1]-[c:2]
18341,CC(=O)O[C:2]([CH3:1])=[O:3].CCN(CC)CC.CCOCC.[O:4]=[C:5]1[CH2:6][CH2:7][CH2:8][CH2:9][N:10]1[c:11]1[cH:12][cH:13][cH:14][cH:15][c:16]1[CH2:17][CH2:18][N:19]1[CH2:20][CH2:21][CH:22]([CH:23]2[CH2:24][CH2:25][CH2:26][CH2:27][NH:28]2)[CH2:29]1>>[CH3:1][C:2](=[O:3])[N:28]1[CH:23]([CH:22]2[CH2:21][CH2:20][N:19]([CH2:18][CH2:17][c:16]3[c:11]([N:10]4[C:5](=[O:4])[CH2:6][CH2:7][CH2:8][CH2:9]4)[cH:12][cH:13][cH:14][cH:15]3)[CH2:29]2)[CH2:24][CH2:25][CH2:26][CH2:27]1,[N:1].C-C(=O)-O-[C:2]=O>>[C:2]-[N:1]
18903,CC(=O)OC(C)=O.CCOC(C)=O.O=C([O-])O.O[CH:1]=[O:2].[CH3:3][c:4]1[n:5][n:6]([CH3:7])[c:8]2[c:9]1[CH:10]([c:11]1[cH:12][cH:13][c:14]([Cl:15])[cH:16][c:17]1[Cl:18])[S:19][C:20]([CH3:21])([CH3:22])[CH2:23][NH:24]2.[Na+]>>[CH:1](=[O:2])[N:24]1[c:8]2[n:6]([CH3:7])[n:5][c:4]([CH3:3])[c:9]2[CH:10]([c:11]2[cH:12][cH:13][c:14]([Cl:15])[cH:16][c:17]2[Cl:18])[S:19][C:20]([CH3:21])([CH3:22])[CH2:23]1,[N:1].O-[C:2]=O>>[C:2]-[N:1]
18920,CCN(C(C)C)C(C)C.CCN=C=NCCCN(C)C.CCOC(C)=O.CN(C)C(On1nnc2cccnc21)=[N+](C)C.CN(C)C=O.CN(C)c1ccncc1.F[P-](F)(F)(F)(F)F.O[C:1]([c:2]1[cH:3][cH:4][c:5](-[c:6]2[cH:7][c:8]([NH:9][c:10]3[cH:11][cH:12][c:13]([O:14][CH3:15])[c:16]([O:17][CH3:18])[n:19]3)[c:20]3[n:21]([n:22]2)[cH:23][cH:24][n:25]3)[cH:26][cH:27]1)=[O:28].[NH2:29][CH2:30][CH2:31][c:32]1[cH:33][cH:34][n:35][cH:36][cH:37]1>>[C:1]([c:2]1[cH:3][cH:4][c:5](-[c:6]2[cH:7][c:8]([NH:9][c:10]3[cH:11][cH:12][c:13]([O:14][CH3:15])[c:16]([O:17][CH3:18])[n:19]3)[c:20]3[n:21]([n:22]2)[cH:23][cH:24][n:25]3)[cH:26][cH:27]1)(=[O:28])[NH:29][CH2:30][CH2:31][c:32]1[cH:33][cH:34][n:35][cH:36][cH:37]1,[N:1].O-[C:2]=O>>[C:2]-[N:1]
18992,CC(C)(C)OC(=O)O[C:6]([O:5][C:2]([CH3:1])([CH3:3])[CH3:4])=[O:7].CCO.[CH3:8][c:9]1[cH:10][n:11]2[c:12]([CH2:13][NH:14][CH2:15][CH2:16][CH2:17][CH2:18][NH:19][S:20](=[O:21])(=[O:22])[C:23]([F:24])([F:25])[F:26])[cH:27][cH:28][cH:29][c:30]2[n:31]1>>[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[N:14]([CH2:13][c:12]1[n:11]2[cH:10][c:9]([CH3:8])[n:31][c:30]2[cH:29][cH:28][cH:27]1)[CH2:15][CH2:16][CH2:17][CH2:18][NH:19][S:20](=[O:21])(=[O:22])[C:23]([F:24])([F:25])[F:26],[N:1].C-C(-C)(-C)-O-C(=O)-O-[C:2](-O)=O>>[C:2]-[N:1]
19090,CCN.Cl[c:1]1[cH:2][c:3]([C:4]([NH:5][CH2:6][CH3:7])=[O:8])[n:9][cH:10][cH:11]1.O=C(Cl)c1cc(Cl)ccn1.[NH2:12][c:13]1[cH:14][cH:15][c:16]([OH:17])[cH:18][cH:19]1>>[c:1]1([O:17][c:16]2[cH:15][cH:14][c:13]([NH2:12])[cH:19][cH:18]2)[cH:2][c:3]([C:4]([NH:5][CH2:6][CH3:7])=[O:8])[n:9][cH:10][cH:11]1,Cl-[c:1].[O:2]-c>>[O:2]-[c:1]
19356,CS(=O)(=O)Nn1c(=O)[nH]c2cc(C(F)(F)F)c([C@H]3CCCO3)cc2c1=O.Cl[C:1]([CH2:2][CH2:3][C:4]([O:5][CH2:6][CH3:7])=[O:8])=[O:9]>>[CH:1]([CH2:2][CH2:3][C:4]([O:5][CH2:6][CH3:7])=[O:8])=[O:9],Cl-[C:1]>>[C:1]
19512,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.CC(C)(C)OC(=O)[NH:1][CH2:2][C@H:3]1[CH2:4][CH2:5][C@@H:6]([CH2:7][NH:8][C:9](=[O:10])[O:11][C:12]([CH3:13])([CH3:14])[CH3:15])[CH2:16][CH2:17]1.CCOC(C)=O.Cl.ClCCl>>[NH2:1][CH2:2][C@@H:3]1[CH2:4][CH2:5][C@H:6]([CH2:7][NH:8][C:9](=[O:10])[O:11][C:12]([CH3:13])([CH3:14])[CH3:15])[CH2:16][CH2:17]1,C-C(-C)(-C)-O-C(=O)-[N:1]>>[N:1]
19713,CCO[C:2](=[O:3])[CH2:4][CH2:5][c:6]1[cH:7][nH:8][c:9]2[cH:10][n:11][c:12](-[n:13]3[cH:14][n:15][n:16][cH:17]3)[cH:18][c:19]12.CO.Cl.[Na+].[OH-:1]>>[OH:1][C:2](=[O:3])[CH2:4][CH2:5][c:6]1[cH:7][nH:8][c:9]2[cH:10][n:11][c:12](-[n:13]3[cH:14][n:15][n:16][cH:17]3)[cH:18][c:19]12,[O:1].C-C-O-[C:2]=O>>[C:2]-[O:1]
19897,CCO.CCO[C:2](=[O:3])[CH:4]1[CH2:5][c:6]2[cH:7][cH:8][cH:9][cH:10][c:11]2[N:12]([C:13](=[O:14])[c:15]2[cH:16][cH:17][c:18]([NH:19][C:20](=[O:21])[c:22]3[cH:23][c:24]([Cl:25])[cH:26][c:27]([Cl:28])[cH:29]3)[cH:30][cH:31]2)[CH2:32]1.Cl.[OH2:1].[Na+].[OH-]>>[OH:1][C:2](=[O:3])[CH:4]1[CH2:5][c:6]2[cH:7][cH:8][cH:9][cH:10][c:11]2[N:12]([C:13](=[O:14])[c:15]2[cH:16][cH:17][c:18]([NH:19][C:20](=[O:21])[c:22]3[cH:23][c:24]([Cl:25])[cH:26][c:27]([Cl:28])[cH:29]3)[cH:30][cH:31]2)[CH2:32]1,[O:1].C-C-O-[C:2]=O>>[C:2]-[O:1]
19960,Cl.F[c:1]1[c:2]([O:3][CH3:4])[c:5]2[c:6]([c:7]([NH2:8])[c:9]1[F:10])[c:11](=[O:12])[c:13]([C:14](=[O:15])[OH:16])[cH:17][n:18]2[CH:19]1[CH2:20][CH2:21]1.[CH3:22][c:23]1[cH:24][n:25]([CH:26]2[CH2:27][CH2:28][NH:29][CH2:30]2)[n:31][n:32]1.c1ccncc1>>[c:1]1([N:29]2[CH2:28][CH2:27][CH:26]([n:25]3[cH:24][c:23]([CH3:22])[n:32][n:31]3)[CH2:30]2)[c:2]([O:3][CH3:4])[c:5]2[c:6]([c:7]([NH2:8])[c:9]1[F:10])[c:11](=[O:12])[c:13]([C:14](=[O:15])[OH:16])[cH:17][n:18]2[CH:19]1[CH2:20][CH2:21]1,[N:1].F-[c:2]>>[N:1]-[c:2]
20359,Cl[S:1]([CH3:2])(=[O:3])=[O:4].[NH2:5][c:6]1[cH:7][c:8]([C:9](=[O:10])[NH:11][CH:12]2[CH2:13][CH2:14]2)[cH:15][cH:16][c:17]1[F:18].c1ccncc1>>[S:1]([CH3:2])(=[O:3])(=[O:4])[NH:5][c:6]1[cH:7][c:8]([C:9](=[O:10])[NH:11][CH:12]2[CH2:13][CH2:14]2)[cH:15][cH:16][c:17]1[F:18],[N:1].Cl-[S:2]>>[N:1]-[S:2]
20567,CN(C)C=O.Cl[CH2:1][C:2]([CH2:3][C:4]([O:5][CH3:6])=[O:7])=[O:8].O.O=C([O-])[O-].[CH3:9][O:10][c:11]1[cH:12][c:13]([Cl:14])[cH:15][c:16]([SH:17])[c:18]1[F:19].[K+].[K+]>>[CH2:1]([C:2]([CH2:3][C:4]([O:5][CH3:6])=[O:7])=[O:8])[S:17][c:16]1[cH:15][c:13]([Cl:14])[cH:12][c:11]([O:10][CH3:9])[c:18]1[F:19],[S:1].Cl-[C:2]>>[C:2]-[S:1]
20834,O[C:1]([C@H:2]1[N:3]([C:4]([C@@H:5]([NH:6][C:7]([c:8]2[cH:9][cH:10][c:11]([O:12][CH3:13])[cH:14][cH:15]2)=[O:16])[CH:17]([CH3:18])[CH3:19])=[O:20])[CH2:21][CH2:22][CH2:23]1)=[O:24].[CH3:25][CH:26]([CH3:27])[CH:28]([NH2:29])[CH:30]([OH:31])[C:32]([F:33])([F:34])[F:35]>>[C:1]([C@H:2]1[N:3]([C:4]([C@@H:5]([NH:6][C:7]([c:8]2[cH:9][cH:10][c:11]([O:12][CH3:13])[cH:14][cH:15]2)=[O:16])[CH:17]([CH3:18])[CH3:19])=[O:20])[CH2:21][CH2:22][CH2:23]1)(=[O:24])[NH:29][CH:28]([CH:26]([CH3:25])[CH3:27])[CH:30]([OH:31])[C:32]([F:33])([F:34])[F:35],[N:1].O-[C:2]=O>>[C:2]-[N:1]
