data_idx,mapped_rxn,template
7284,CC[C@@H](C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@H](Oc3ccccn3)CN2C(c2ccccc2)c2ccccc2)C1=O.CC[C@@H](C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)O)C1=O.CN(C)C(On1nnc2cccnc21)=[N+](C)C.CN(C)C=O.CN1CCOCC1.F[P-](F)(F)(F)(F)F.N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1C[C@H](Oc2ccccn2)CN1C(c1ccccc1)c1ccccc1.c1ccc(C(c2ccccc2)[N:1]2[C@@H:2]([C@H:3]([C@@H:4]([NH:5][C:6]([C@@H:7]([N:8]3[CH2:9][CH2:10][C@@:11]([C@@H:12]([CH2:13][CH3:14])[CH3:15])([NH:16][C:17]([CH3:18])=[O:19])[C:20]3=[O:21])[CH2:22][CH2:23][c:24]3[cH:25][cH:26][cH:27][cH:28][cH:29]3)=[O:30])[CH2:31][c:32]3[cH:33][c:34]([F:35])[cH:36][c:37]([F:38])[cH:39]3)[OH:40])[CH2:41][C@@H:42]([O:43][c:44]3[cH:45][cH:46][cH:47][n:48][cH:49]3)[CH2:50]2)cc1>>[NH:1]1[C@@H:2]([C@H:3]([C@@H:4]([NH:5][C:6]([C@@H:7]([N:8]2[CH2:9][CH2:10][C@@:11]([C@@H:12]([CH2:13][CH3:14])[CH3:15])([NH:16][C:17]([CH3:18])=[O:19])[C:20]2=[O:21])[CH2:22][CH2:23][c:24]2[cH:25][cH:26][cH:27][cH:28][cH:29]2)=[O:30])[CH2:31][c:32]2[cH:33][c:34]([F:35])[cH:36][c:37]([F:38])[cH:39]2)[OH:40])[CH2:41][C@@H:42]([O:43][c:44]2[cH:45][cH:46][cH:47][n:48][cH:49]2)[CH2:50]1,[N:1]-C(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1>>[N:1]
7322,CO.Cl[Ni]Cl.O.O.O.O.O.O.[BH4-].[Na+].[cH:1]1[cH:2][cH:3][c:4]2[n:5][c:6]([CH:7]3[CH2:8][CH2:9][CH2:10][CH2:11]3)[cH:12][cH:13][c:14]2[cH:15]1>>[cH:1]1[cH:2][cH:3][c:4]2[c:14]([cH:15]1)[CH2:13][CH2:12][CH:6]([CH:7]1[CH2:8][CH2:9][CH2:10][CH2:11]1)[NH:5]2,[c:1]1:[n:2]:[c:3]:[c:4]:[c:5]:[c:6]:1>>[C:1]1-[N:2]-[c:3]:[c:4]-[C:5]-[C:6]-1
7358,O=C(c1ccccc1)[n:1]1[c:2]2[c:3]([c:4]3[c:5]1[cH:6][cH:7][c:8]([Cl:9])[cH:10]3)[CH2:11][CH2:12][CH:13]([C:14](=[O:15])[OH:16])[CH2:17]2.[Na+].[OH-]>>[nH:1]1[c:2]2[c:3]([c:4]3[c:5]1[cH:6][cH:7][c:8]([Cl:9])[cH:10]3)[CH2:11][CH2:12][CH:13]([C:14](=[O:15])[OH:16])[CH2:17]2,O=C(-[n:1])-c1:c:c:c:c:c:1>>[n:1]
7502,Br[CH2:1][c:2]1[cH:3][cH:4][cH:5][c:6]([F:7])[cH:8]1.CCC(c1nn2cccc2c(=O)n1Cc1ccc(F)cc1)N(CCCNC(=O)OC(C)(C)C)C(=O)c1ccc(C)cc1.[CH3:9][CH2:10][CH:11]([c:12]1[n:13][n:14]2[cH:15][cH:16][cH:17][c:18]2[c:19](=[O:20])[nH:21]1)[N:22]([CH2:23][CH2:24][CH2:25][NH:26][C:27](=[O:28])[O:29][C:30]([CH3:31])([CH3:32])[CH3:33])[C:34](=[O:35])[c:36]1[cH:37][cH:38][c:39]([CH3:40])[cH:41][cH:42]1>>[CH2:1]([c:2]1[cH:3][cH:4][cH:5][c:6]([F:7])[cH:8]1)[n:21]1[c:12]([CH:11]([CH2:10][CH3:9])[N:22]([CH2:23][CH2:24][CH2:25][NH:26][C:27](=[O:28])[O:29][C:30]([CH3:31])([CH3:32])[CH3:33])[C:34](=[O:35])[c:36]2[cH:37][cH:38][c:39]([CH3:40])[cH:41][cH:42]2)[n:13][n:14]2[cH:15][cH:16][cH:17][c:18]2[c:19]1=[O:20],[n:1].Br-[C:2]>>[n:1]-[C:2]
7764,Br[C:1]1=[N:2][O:3][CH2:4][CH2:5]1.C=Cc1ccc(Cl)cc1.[OH:6][c:7]1[cH:8][n:9][cH:10][n:11][cH:12]1>>[C:1]1([O:6][c:7]2[cH:8][n:9][cH:10][n:11][cH:12]2)=[N:2][O:3][CH2:4][CH2:5]1,[O:2]-c.Br-[C:1]=N>>N=[C:1]-[O:2]-c
7983,CC(C)C(=O)[O:1][c:2]1[c:3](-[c:4]2[c:5]([C:6]([F:7])([F:8])[F:9])[n:10][n:11]([CH3:12])[c:13]2[O:14][CH:15]([F:16])[F:17])[c:18](=[O:19])[n:20]([CH2:21][CH:22]([F:23])[F:24])[c:25]2[n:26][cH:27][cH:28][n:29][c:30]12.CO.Cl.O.[Na+].[OH-]>>[OH:1][c:2]1[c:3](-[c:4]2[c:5]([C:6]([F:7])([F:8])[F:9])[n:10][n:11]([CH3:12])[c:13]2[O:14][CH:15]([F:16])[F:17])[c:18](=[O:19])[n:20]([CH2:21][CH:22]([F:23])[F:24])[c:25]2[n:26][cH:27][cH:28][n:29][c:30]12,C-C(-C)-C(=O)-[O:1]-c>>[O:1]-c
8108,Br[c:1]1[cH:2][cH:3][c:4]2[c:5]([cH:6]1)[C:7]([CH:8]([CH3:9])[CH3:10])=[N:11][CH2:12][CH2:13]2.C1CCOC1.CN(C)[CH:14]=[O:15].[Li]CCCC>>[c:1]1([CH:14]=[O:15])[cH:2][cH:3][c:4]2[c:5]([cH:6]1)[C:7]([CH:8]([CH3:9])[CH3:10])=[N:11][CH2:12][CH2:13]2,Br-[c:2].C-N(-C)-[C:1]=O>>O=[C:1]-[c:2]
8184,C(=O)O.CCCC[Sn](CCCC)(CCCC)[N:3]=[N+:2]=[N-:1].CCOC(C)=O.[CH3:4][O:5][c:6]1[cH:7][cH:8][cH:9][c:10]2[c:11]1[C:12](=[O:13])[c:14]1[c:15]([O:16][CH3:17])[cH:18][c:19]([C:20]#[N:21])[cH:22][c:23]1[C:24]2=[O:25]>>[nH:1]1[n:2][n:3][n:21][c:20]1-[c:19]1[cH:18][c:15]([O:16][CH3:17])[c:14]2[c:23]([cH:22]1)[C:24](=[O:25])[c:10]1[cH:9][cH:8][cH:7][c:6]([O:5][CH3:4])[c:11]1[C:12]2=[O:13],[C:1]#[N:5].C-C-C-C-[Sn](-C-C-C-C)(-C-C-C-C)-[N:4]=[N:3]=[N:2]>>[c:1]1:[n:2]:[n:3]:[n:4]:[n:5]:1
8204,[OH2:1].CC(C)=O.CCO[CH:2](OCC)[C:3]1=[C:4]([C:5](=[O:6])[O:7][CH2:8][CH3:9])[CH:10]([c:11]2[cH:12][cH:13][cH:14][cH:15][c:16]2[N+:17](=[O:18])[O-:19])[C:20]([C:21]([O:22][CH2:23][CH3:24])=[O:25])=[C:26]([CH3:27])[NH:28]1.Cl>>[O:1]=[CH:2][C:3]1=[C:4]([C:5](=[O:6])[O:7][CH2:8][CH3:9])[CH:10]([c:11]2[cH:12][cH:13][cH:14][cH:15][c:16]2[N+:17](=[O:18])[O-:19])[C:20]([C:21]([O:22][CH2:23][CH3:24])=[O:25])=[C:26]([CH3:27])[NH:28]1,[O:2].C-C-O-[C:1](-C=C)-O-C-C>>C=C-[C:1]=[O:2]
8561,C1CCOC1.Cl.Cl[c:1]1[n:2][cH:3][cH:4][c:5]([C:6]([O:7][CH3:8])=[O:9])[cH:10]1.[Br-].[Zn+][CH2:11][c:12]1[c:13]([F:14])[cH:15][cH:16][cH:17][c:18]1[F:19].c1ccc([PH](c2ccccc2)(c2ccccc2)[Pd]([PH](c2ccccc2)(c2ccccc2)c2ccccc2)([PH](c2ccccc2)(c2ccccc2)c2ccccc2)[PH](c2ccccc2)(c2ccccc2)c2ccccc2)cc1>>[c:1]1([CH2:11][c:12]2[c:13]([F:14])[cH:15][cH:16][cH:17][c:18]2[F:19])[n:2][cH:3][cH:4][c:5]([C:6]([O:7][CH3:8])=[O:9])[cH:10]1,Cl-[c:1].[Zn+]-[C:2]-c>>[c:1]-[C:2]-c
8950,CCO.Cl.[Pd].c1ccc(C[N:1]2[CH2:2][CH2:3][CH:4]([N:5]3[C:6](=[O:7])[NH:8][CH:9]([CH2:10][c:11]4[cH:12][cH:13][cH:14][cH:15][cH:16]4)[CH2:17]3)[CH2:18][CH2:19]2)cc1>>[NH:1]1[CH2:2][CH2:3][CH:4]([N:5]2[C:6](=[O:7])[NH:8][CH:9]([CH2:10][c:11]3[cH:12][cH:13][cH:14][cH:15][cH:16]3)[CH2:17]2)[CH2:18][CH2:19]1,[N:1]-C-c1:c:c:c:c:c:1>>[N:1]
9010,C1CCOC1.Cl[C:1](=[O:2])[c:3]1[cH:4][cH:5][cH:6][c:7]([Br:8])[cH:9]1.N#C[Cu].O.[Br-].[Cl-].[I-].[Li+].[NH4+].[Zn+][c:10]1[c:11]([C:12]#[N:13])[c:14]([F:15])[cH:16][cH:17][cH:18]1>>[C:1](=[O:2])([c:3]1[cH:4][cH:5][cH:6][c:7]([Br:8])[cH:9]1)[c:10]1[c:11]([C:12]#[N:13])[c:14]([F:15])[cH:16][cH:17][cH:18]1,[Zn+]-[c:2].Cl-[C:1]=O>>O=[C:1]-[c:2]
9086,CCCCCC.O=P(Cl)(Cl)Cl.O=[CH:1][NH:2][CH2:3][CH2:4][c:5]1[cH:6][cH:7][cH:8][c:9]([O:10][CH3:11])[cH:12]1>>[CH:1]1=[N:2][CH2:3][CH2:4][c:5]2[c:6]1[cH:7][cH:8][c:9]([O:10][CH3:11])[cH:12]2,[c:1].O=[C:2]-[N:3]>>[c:1]-[C:2]=[N:3]
9178,Br[CH2:1][CH3:2].CCOC(C)=O.CN(C)C=O.O.O=C([O-])[O-].[K+].[K+].[O:3]=[C:4]([OH:5])[CH2:6][CH:7]1[CH2:8][CH2:9][N:10]([C:11]([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)([c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[c:24]2[cH:25][cH:26][cH:27][cH:28][cH:29]2)[CH2:30][CH2:31]1>>[CH2:1]([CH3:2])[O:5][C:4](=[O:3])[CH2:6][CH:7]1[CH2:8][CH2:9][N:10]([C:11]([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)([c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[c:24]2[cH:25][cH:26][cH:27][cH:28][cH:29]2)[CH2:30][CH2:31]1,Br-[C:2].O=C-[O:1]>>O=C-[O:1]-[C:2]
9222,C1CCOC1.ClCCl.O=P([O-])(O)O.[Br-].[Mg+][C:1]#[CH:2].[Na+].[O:3]=[CH:4][c:5]1[cH:6][cH:7][c:8]([C:9]([F:10])([F:11])[F:12])[o:13]1>>[C:1](#[CH:2])[CH:4]([OH:3])[c:5]1[cH:6][cH:7][c:8]([C:9]([F:10])([F:11])[F:12])[o:13]1,C#[C:1]-[Mg+].[C:2]=[O:3]>>C#[C:1]-[C:2]-[O:3]
9227,Cl[C:1](=[O:2])[c:3]1[c:4]([Cl:5])[cH:6][cH:7][cH:8][c:9]1[Cl:10].O=C1CC(=O)N(c2ccc(NC(=O)c3ccccc3)cc2)c2ccc3ccccc3c2N1.[NH2:11][c:12]1[cH:13][cH:14][c:15]([N:16]2[C:17](=[O:18])[CH2:19][C:20](=[O:21])[NH:22][c:23]3[c:24]2[cH:25][cH:26][c:27]2[cH:28][cH:29][cH:30][cH:31][c:32]32)[cH:33][cH:34]1>>[C:1](=[O:2])([c:3]1[c:4]([Cl:5])[cH:6][cH:7][cH:8][c:9]1[Cl:10])[NH:11][c:12]1[cH:13][cH:14][c:15]([N:16]2[C:17](=[O:18])[CH2:19][C:20](=[O:21])[NH:22][c:23]3[c:24]2[cH:25][cH:26][c:27]2[cH:28][cH:29][cH:30][cH:31][c:32]32)[cH:33][cH:34]1,[N:2].Cl-[C:1]=O>>O=[C:1]-[N:2]
9502,C1CCC([O:1][N:2]([CH2:3][C@H:4]([C:5]([NH:6][NH:7][c:8]2[n:9][c:10]([Cl:11])[n:12][c:13]([N:14]3[CH2:15][CH:16]([N:17]([CH3:18])[CH3:19])[C:20]([CH3:21])([CH3:22])[CH2:23]3)[c:24]2[F:25])=[O:26])[CH2:27][CH:28]2[CH2:29][CH2:30][CH2:31][CH2:32]2)[CH:33]=[O:34])OC1.CC(=O)O.O>>[OH:1][N:2]([CH2:3][C@H:4]([C:5]([NH:6][NH:7][c:8]1[n:9][c:10]([Cl:11])[n:12][c:13]([N:14]2[CH2:15][CH:16]([N:17]([CH3:18])[CH3:19])[C:20]([CH3:21])([CH3:22])[CH2:23]2)[c:24]1[F:25])=[O:26])[CH2:27][CH:28]1[CH2:29][CH2:30][CH2:31][CH2:32]1)[CH:33]=[O:34],[O:1]-C1-C-C-C-C-O-1>>[O:1]
9665,O.[OH:1][N:2]=[C:3]1[CH2:4][CH2:5][c:6]2[o:7][c:8]3[cH:9][cH:10][cH:11][cH:12][c:13]3[c:14]21>>[O:1]=[C:3]1[NH:2][CH2:4][CH2:5][c:6]2[o:7][c:8]3[cH:9][cH:10][cH:11][cH:12][c:13]3[c:14]21,[C:1]-[C:3]=[N:2]-[O:4]>>[C:1]-[N:2]-[C:3]=[O:4]
9750,CCN(CC)CC.CO.I[C@H:1]1[CH2:2][C@H:3]([n:4]2[cH:5][c:6]([CH2:7][CH3:8])[c:9](=[O:10])[nH:11][c:12]2=[O:13])[O:14][C@@H:15]1[CH2:16][OH:17].[H][H].[Pd]>>[CH2:1]1[CH2:2][C@H:3]([n:4]2[cH:5][c:6]([CH2:7][CH3:8])[c:9](=[O:10])[nH:11][c:12]2=[O:13])[O:14][C@@H:15]1[CH2:16][OH:17],I-[C:1]>>[C:1]
9788,CC(=O)O.O.O1[C:1](=[O:2])[C:3]2=[C:4]([C:5]1=[O:6])[CH2:7][CH2:8][CH2:9][CH2:10]2.[CH3:11][CH2:12][O:13][C:14](=[O:15])[CH2:16][n:17]1[c:18](=[O:19])[s:20][c:21]2[cH:22][c:23]([F:24])[c:25]([NH2:26])[cH:27][c:28]12>>[C:1]1(=[O:2])[C:3]2=[C:4]([C:5](=[O:6])[N:26]1[c:25]1[c:23]([F:24])[cH:22][c:21]3[s:20][c:18](=[O:19])[n:17]([CH2:16][C:14]([O:13][CH2:12][CH3:11])=[O:15])[c:28]3[cH:27]1)[CH2:7][CH2:8][CH2:9][CH2:10]2,[N:2].O=[C:1]-O-[C:3]=O>>O=[C:1]-[N:2]-[C:3]=O
9797,Br[c:1]1[cH:2][cH:3][c:4]([O:5][Si:6]([C:7]([CH3:8])([CH3:9])[CH3:10])([CH3:11])[CH3:12])[cH:13][cH:14]1.CC(=O)[O-].CC(=O)[O-].CC(C)(C)P(c1ccccc1-c1ccccc1)C(C)(C)C.CC(C)(C)[O-].Cc1ccccc1.[CH3:15][NH:16][CH2:17][CH:18]([CH3:19])[CH3:20].[Na+].[Pd+2]>>[c:1]1([N:16]([CH3:15])[CH2:17][CH:18]([CH3:19])[CH3:20])[cH:2][cH:3][c:4]([O:5][Si:6]([C:7]([CH3:8])([CH3:9])[CH3:10])([CH3:11])[CH3:12])[cH:13][cH:14]1,[N:1].Br-[c:2]>>[N:1]-[c:2]
10400,CC(C)(C)O.[K+].[OH-].c1ccc(C[O:1][C:2](=[O:3])[C@H:4]2[CH2:5][CH2:6][C@H:7]([C:8](=[O:9])[O:10][CH2:11][c:12]3[cH:13][cH:14][cH:15][cH:16][cH:17]3)[CH2:18][CH2:19]2)cc1>>[OH:1][C:2](=[O:3])[C@H:4]1[CH2:5][CH2:6][C@H:7]([C:8](=[O:9])[O:10][CH2:11][c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[CH2:18][CH2:19]1,O=C-[O:1]-C-c1:c:c:c:c:c:1>>O=C-[O:1]
10493,[OH2:1].C1CO[CH:2]([c:3]2[cH:4][cH:5][c:6](-[c:7]3[cH:8][c:9]4[c:10]([cH:11][cH:12]3)[C:13](=[O:14])[O:15][CH2:16]4)[s:17]2)O1.CCOCC>>[O:1]=[CH:2][c:3]1[cH:4][cH:5][c:6](-[c:7]2[cH:8][c:9]3[c:10]([cH:11][cH:12]2)[C:13](=[O:14])[O:15][CH2:16]3)[s:17]1,[O:1].c-[C:2]1-O-C-C-O-1>>[O:1]=[C:2]-c
10607,CCSc1ccc(Cl)cc1CN.[CH3:1][CH2:2][S:3][c:4]1[cH:5][cH:6][c:7]([C:8]([F:9])([F:10])[F:11])[cH:12][c:13]1[C:14]#[N:15]>>[CH3:1][CH2:2][S:3][c:4]1[cH:5][cH:6][c:7]([C:8]([F:9])([F:10])[F:11])[cH:12][c:13]1[CH2:14][NH2:15],[C:1]#[N:2]>>[C:1]-[N:2]
10657,CCCCCC.ClC(Cl)(Cl)[Cl:1].ClCCl.O[CH:2]1[CH:3]=[CH:4][C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[CH2:18]1.c1ccc(P(c2ccccc2)c2ccccc2)cc1>>[Cl:1][CH:2]1[CH:3]=[CH:4][C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[CH2:18]1,O-[C:1].Cl-C(-Cl)(-Cl)-[Cl:2]>>[C:1]-[Cl:2]
11017,C1CCOC1.CC1(C)C(C)(C)[O:34][B:2]([c:3]2[c:4]([O:5][CH2:6][CH2:7][O:8][C@@H:9]3[CH2:10][CH2:11][CH2:12][C@H:13]([O:14][CH2:15][c:16]4[n:17][c:18](-[c:19]5[cH:20][cH:21][cH:22][c:23]([CH3:24])[cH:25]5)[o:26][c:27]4[CH3:28])[CH2:29]3)[cH:30][cH:31][cH:32][cH:33]2)[O:1]1.Cl>>[OH:1][B:2]([c:3]1[c:4]([O:5][CH2:6][CH2:7][O:8][C@@H:9]2[CH2:10][CH2:11][CH2:12][C@H:13]([O:14][CH2:15][c:16]3[n:17][c:18](-[c:19]4[cH:20][cH:21][cH:22][c:23]([CH3:24])[cH:25]4)[o:26][c:27]3[CH3:28])[CH2:29]2)[cH:30][cH:31][cH:32][cH:33]1)[OH:34],C-C(-C)(-[O:1])-C(-C)(-C)-[O:2]>>[O:1].[O:2]
11174,CC(=O)O.CCOCC.C[O:1][c:2]1[cH:3][cH:4][cH:5][c:6]([CH2:7][N:8]([CH3:9])[CH3:10])[c:11]1[S:12][CH3:13].[BrH:14]>>[BrH:14].[OH:1][c:2]1[cH:3][cH:4][cH:5][c:6]([CH2:7][N:8]([CH3:9])[CH3:10])[c:11]1[S:12][CH3:13],C-[O:1]-c>>[O:1]-c
11209,CCOC(C)=O.Cl[C:1](=[O:2])[CH:3]([Br:4])[CH2:5][CH2:6]Br.[NH2:7][C:8]([NH2:9])=[O:10].c1ccccc1>>[C:1]1(=[O:2])[CH:3]([Br:4])[CH2:5][CH2:6][N:7]1[C:8]([NH2:9])=[O:10],[N:2].Br-[C:3].Cl-[C:1]=O>>O=[C:1]-[N:2]-[C:3]
11365,CO.Cl.O.[Na+].[OH-].c1ccc(C[O:1][C:2]([C@@H:3]([NH:4][C:5]([O:6][C:7]([CH3:8])([CH3:9])[CH3:10])=[O:11])[CH2:12][c:13]2[cH:14][cH:15][c:16]([O:17][CH2:18][c:19]3[cH:20][cH:21][cH:22][cH:23][cH:24]3)[c:25]([O:26][CH2:27][c:28]3[cH:29][cH:30][cH:31][cH:32][cH:33]3)[cH:34]2)=[O:35])cc1>>[OH:1][C:2]([C@@H:3]([NH:4][C:5]([O:6][C:7]([CH3:8])([CH3:9])[CH3:10])=[O:11])[CH2:12][c:13]1[cH:14][cH:15][c:16]([O:17][CH2:18][c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[c:25]([O:26][CH2:27][c:28]2[cH:29][cH:30][cH:31][cH:32][cH:33]2)[cH:34]1)=[O:35],O=C-[O:1]-C-c1:c:c:c:c:c:1>>O=C-[O:1]
11560,I[c:1]1[c:2]([NH:3][S:4]([CH3:5])(=[O:6])=[O:7])[cH:8][c:9]([C:10]([F:11])([F:12])[F:13])[c:14]([F:15])[cH:16]1.[CH:17]#[C:18][C:19]([CH3:20])([OH:21])[CH2:22][S:23][CH2:24][CH3:25]>>[c:1]12[c:2]([n:3]([S:4]([CH3:5])(=[O:6])=[O:7])[c:18]([C:19]([CH3:20])([OH:21])[CH2:22][S:23][CH2:24][CH3:25])[cH:17]1)[cH:8][c:9]([C:10]([F:11])([F:12])[F:13])[c:14]([F:15])[cH:16]2,[C:1]#[C:2].I-[c:5]:[c:4]-[N:3]>>[c:1]1:[c:2]:[n:3]:[c:4]:[c:5]:1
12609,O=[CH:1][NH2:2].O[C:3]([c:4]1[c:5]([NH2:6])[cH:7][cH:8][n:9][cH:10]1)=[O:11]>>[cH:1]1[nH:2][c:3](=[O:11])[c:4]2[c:5]([n:6]1)[cH:7][cH:8][n:9][cH:10]2,O=[C:5]-[N:6].O-[C:1](=O)-[c:2]:[c:3]-[N:4]>>O=[c:1]1:[c:2]:[c:3]:[n:4]:[c:5]:[n:6]:1
12804,C1CCOC1.CCN(CC)CC.CCOP(=O)(OCC)[CH2:1][C:2]([O:3][CH2:4][CH3:5])=[O:6].O=[CH:7][CH2:8][CH2:9][CH2:10][c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1.[Br-].[Li+]>>[CH:1](\[C:2]([O:3][CH2:4][CH3:5])=[O:6])=[CH:7]/[CH2:8][CH2:9][CH2:10][c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1,O=[C:2].C-C-O-P(=O)(-O-C-C)-[C:1]-C=O>>O=C/[C:1]=[C:2]
12932,CCO.O.O[OH:1].[CH3:2][C@H:3]([CH2:4][CH2:5][CH2:6][C:7]([CH3:8])([CH3:9])[OH:10])[C@H:11]1[CH2:12][CH2:13][C@H:14]2[C@@H:15]3[CH:16]=[CH:17][C:18]4=[CH:19][C:20](=[O:21])[CH:22]=[CH:23][C@:24]4([CH3:25])[C@H:26]3[CH2:27][CH2:28][C@:29]12[CH3:30].[K+].[OH-]>>[O:1]1[C@H:22]2[C:20](=[O:21])[CH:19]=[C:18]3[CH:17]=[CH:16][C@H:15]4[C@@H:14]5[CH2:13][CH2:12][C@H:11]([C@H:3]([CH3:2])[CH2:4][CH2:5][CH2:6][C:7]([CH3:8])([CH3:9])[OH:10])[C@@:29]5([CH3:30])[CH2:28][CH2:27][C@@H:26]4[C@@:24]3([CH3:25])[C@@H:23]12,O-[O:1].[C:2]=[C:3]>>[O:1]1-[C:2]-[C:3]-1
13700,Cl[C:1]1=[N:2][c:3]2[c:4]([cH:5][cH:6][c:7]([C:8](=[O:9])[NH:10][N:11]3[CH2:12][CH2:13][CH2:14][CH2:15][CH2:16]3)[cH:17]2)[S:18][c:19]2[c:20]1[cH:21][cH:22][cH:23][cH:24]2.[I-].[Zn+][c:25]1[cH:26][cH:27][cH:28][c:29]([Br:30])[cH:31]1>>[C:1]1([c:25]2[cH:26][cH:27][cH:28][c:29]([Br:30])[cH:31]2)=[N:2][c:3]2[c:4]([cH:5][cH:6][c:7]([C:8](=[O:9])[NH:10][N:11]3[CH2:12][CH2:13][CH2:14][CH2:15][CH2:16]3)[cH:17]2)[S:18][c:19]2[c:20]1[cH:21][cH:22][cH:23][cH:24]2,[Zn+]-[c:2].Cl-[C:1]=N>>N=[C:1]-[c:2]
14817,Br[c:1]1[cH:2][cH:3][c:4](-[c:5]2[cH:6][c:7]([F:8])[n:9][cH:10][cH:11]2)[c:12]([F:13])[cH:14]1.C1CCOC1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.[Cl-].[Pd].[Zn+][CH2:15][C:16]([O:17][C:18]([CH3:19])([CH3:20])[CH3:21])=[O:22]>>[c:1]1([CH2:15][C:16]([O:17][C:18]([CH3:19])([CH3:20])[CH3:21])=[O:22])[cH:2][cH:3][c:4](-[c:5]2[cH:6][c:7]([F:8])[n:9][cH:10][cH:11]2)[c:12]([F:13])[cH:14]1,Br-[c:2].O=C-[C:1]-[Zn+]>>O=C-[C:1]-[c:2]
15063,CC#N.CCOCC.CC[SiH](CC)CC.ClCCl.FB(F)F.O.O[C:1]1([CH2:2][CH2:3][CH3:4])[CH2:5][CH2:6][CH:7]([CH:8]2[CH2:9][CH2:10][CH:11]([CH2:12][O:13][c:14]3[cH:15][cH:16][c:17]([O:18][CH2:19][CH3:20])[c:21]([F:22])[c:23]3[F:24])[CH2:25][CH2:26]2)[CH2:27][O:28]1>>[CH:1]1([CH2:2][CH2:3][CH3:4])[CH2:5][CH2:6][CH:7]([CH:8]2[CH2:9][CH2:10][CH:11]([CH2:12][O:13][c:14]3[cH:15][cH:16][c:17]([O:18][CH2:19][CH3:20])[c:21]([F:22])[c:23]3[F:24])[CH2:25][CH2:26]2)[CH2:27][O:28]1,O-[C:1]-O>>O-[C:1]
15335,CC(C)(C)[O:1][C:2]([CH2:3][N:4]([C:5]([CH:6]1[CH2:7][CH2:8][N:9]([c:10]2[c:11]([C:12]#[N:13])[cH:14][c:15]([C:16]([O:17][CH2:18][CH3:19])=[O:20])[c:21]([CH3:22])[n:23]2)[CH2:24][CH2:25]1)=[O:26])[S:27](=[O:28])(=[O:29])[CH2:30][c:31]1[cH:32][cH:33][cH:34][cH:35][cH:36]1)=[O:37].ClCCl.O=C(O)C(F)(F)F>>[OH:1][C:2]([CH2:3][N:4]([C:5]([CH:6]1[CH2:7][CH2:8][N:9]([c:10]2[c:11]([C:12]#[N:13])[cH:14][c:15]([C:16]([O:17][CH2:18][CH3:19])=[O:20])[c:21]([CH3:22])[n:23]2)[CH2:24][CH2:25]1)=[O:26])[S:27](=[O:28])(=[O:29])[CH2:30][c:31]1[cH:32][cH:33][cH:34][cH:35][cH:36]1)=[O:37],C-C(-C)(-C)-[O:1]-C=O>>O=C-[O:1]
15771,CCN(CC)CC.CN(C)C=O.O=C(O[C:2](=[O:1])[c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1)c1ccccc1.[CH3:9][C:10]1([CH3:11])[O:12][B:13]([c:14]2[cH:15][cH:16][c:17]([F:18])[c:19]([C@:20]3([CH2:21][F:22])[CH2:23][C@@H:24]([C:25]([F:26])([F:27])[F:28])[O:29][C:30]([NH2:31])=[N:32]3)[cH:33]2)[O:34][C:35]1([CH3:36])[CH3:37]>>[O:1]=[C:2]([c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1)[NH:31][C:30]1=[N:32][C@@:20]([c:19]2[c:17]([F:18])[cH:16][cH:15][c:14]([B:13]3[O:12][C:10]([CH3:9])([CH3:11])[C:35]([CH3:36])([CH3:37])[O:34]3)[cH:33]2)([CH2:21][F:22])[CH2:23][C@@H:24]([C:25]([F:26])([F:27])[F:28])[O:29]1,[N:2].O=[C:1]-O-C(=O)-c1:c:c:c:c:c:1>>O=[C:1]-[N:2]
