data_idx,mapped_rxn,template
9621,I[CH2:1][CH2:2][CH3:3].[N:4]#[C:5][c:6]1[cH:7][cH:8][c:9]([NH:10][CH2:11][CH2:12][c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)[cH:19][c:20]1[C:21]([F:22])([F:23])[F:24]>>[CH2:1]([CH2:2][CH3:3])[N:10]([c:9]1[cH:8][cH:7][c:6]([C:5]#[N:4])[c:20]([C:21]([F:22])([F:23])[F:24])[cH:19]1)[CH2:11][CH2:12][c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1,[N:1].I-[C:2]>>[N:1]-[C:2]
9751,Br[c:1]1[cH:2][c:3]2[c:4]([Cl:5])[n:6][nH:7][c:8](=[O:9])[c:10]2[cH:11][cH:12]1.CC(C)(C)[O-].CCOC(C)=O.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.[Na+].[Pd].[Pd].[cH:13]1[cH:14][n:15][c:16]([N:17]2[CH2:18][CH2:19][NH:20][CH2:21][CH2:22]2)[cH:23][n:24]1.c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1>>[c:1]1([N:20]2[CH2:19][CH2:18][N:17]([c:16]3[n:15][cH:14][cH:13][n:24][cH:23]3)[CH2:22][CH2:21]2)[cH:2][c:3]2[c:4]([Cl:5])[n:6][nH:7][c:8](=[O:9])[c:10]2[cH:11][cH:12]1,[N:1].Br-[c:2]>>[N:1]-[c:2]
9850,C1CCOC1.CCO[C:1](=[O:2])[c:3]1[cH:4][n:5][c:6]2[s:7][c:8]3[cH:9][c:10]([O:11][CH3:12])[cH:13][cH:14][c:15]3[n:16]12.[Al+3].[H-].[H-].[H-].[H-].[Li+]>>[CH2:1]([OH:2])[c:3]1[cH:4][n:5][c:6]2[s:7][c:8]3[cH:9][c:10]([O:11][CH3:12])[cH:13][cH:14][c:15]3[n:16]12,C-C-O-[C:1]=[O:2]>>[C:1]-[O:2]
10008,CC(=O)O.O[OH:1].[CH3:2][O:3][c:4]1[cH:5][c:6]([S:7][CH3:8])[c:9]([CH3:10])[cH:11][c:12]1[OH:13].[Na+].[OH-]>>[O:1]=[S:7]([c:6]1[cH:5][c:4]([O:3][CH3:2])[c:12]([OH:13])[cH:11][c:9]1[CH3:10])[CH3:8],[S:1].O-[O:2]>>[S:1]=[O:2]
10191,CC(=O)O.CC(=O)[NH:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][c:7]1[N+:8](=[O:9])[O-:10])[O:11][CH:12]([CH3:13])[O:14]2.CO.C[O-].[Na+]>>[NH2:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][c:7]1[N+:8](=[O:9])[O-:10])[O:11][CH:12]([CH3:13])[O:14]2,C-C(=O)-[N:1]>>[N:1]
10537,ClCCl.O=[Cr](=O)([O-])Cl.[CH3:1][C:2]([CH3:3])([CH2:4][OH:5])[c:6]1[cH:7][cH:8][c:9]2[c:10]([cH:11]1)[O:12][CH2:13][O:14]2.c1cc[nH+]cc1>>[CH3:1][C:2]([CH3:3])([CH:4]=[O:5])[c:6]1[cH:7][cH:8][c:9]2[c:10]([cH:11]1)[O:12][CH2:13][O:14]2,[C:1]-[O:2]>>[C:1]=[O:2]
11077,O[CH2:1][c:2]1[cH:3][cH:4][c:5]([CH2:6][O:7][c:8]2[cH:9][cH:10][c:11]([C:12]([NH:13][c:14]3[c:15]([CH3:16])[cH:17][cH:18][c:19]([C:20](=[O:21])[NH:22][CH:23]4[CH2:24][CH2:25]4)[cH:26]3)=[O:27])[cH:28][cH:29]2)[n:30][cH:31]1.[CH3:32][CH:33]([CH3:34])[NH2:35]>>[CH2:1]([c:2]1[cH:3][cH:4][c:5]([CH2:6][O:7][c:8]2[cH:9][cH:10][c:11]([C:12]([NH:13][c:14]3[c:15]([CH3:16])[cH:17][cH:18][c:19]([C:20](=[O:21])[NH:22][CH:23]4[CH2:24][CH2:25]4)[cH:26]3)=[O:27])[cH:28][cH:29]2)[n:30][cH:31]1)[NH:35][CH:33]([CH3:32])[CH3:34],[N:1].O-[C:2]>>[N:1]-[C:2]
11093,CC(=O)[O:1][CH2:2][CH2:3][CH2:4][CH2:5][c:6]1[n:7]([CH2:8][CH2:9][CH3:10])[n:11][c:12]2[c:13]([N:14]([C:15](=[O:16])[O:17][C:18]([CH3:19])([CH3:20])[CH3:21])[C:22](=[O:23])[O:24][C:25]([CH3:26])([CH3:27])[CH3:28])[n:29][c:30]3[cH:31][cH:32][cH:33][cH:34][c:35]3[c:36]12.CO.O=C([O-])[O-].[K+].[K+]>>[OH:1][CH2:2][CH2:3][CH2:4][CH2:5][c:6]1[n:7]([CH2:8][CH2:9][CH3:10])[n:11][c:12]2[c:13]([N:14]([C:15](=[O:16])[O:17][C:18]([CH3:19])([CH3:20])[CH3:21])[C:22](=[O:23])[O:24][C:25]([CH3:26])([CH3:27])[CH3:28])[n:29][c:30]3[cH:31][cH:32][cH:33][cH:34][c:35]3[c:36]12,C-C(=O)-[O:1]>>[O:1]
11437,CC(C)=O.COC[O:1][c:2]1[c:3]([O:4][CH3:5])[cH:6][c:7](/[C:8]([CH3:9])=[CH:10]/[C:11](=[O:12])[OH:13])[c:14]2[cH:15][cH:16][cH:17][c:18]([CH2:19][CH3:20])[c:21]12.Cl.O>>[OH:1][c:2]1[c:3]([O:4][CH3:5])[cH:6][c:7](/[C:8]([CH3:9])=[CH:10]/[C:11](=[O:12])[OH:13])[c:14]2[cH:15][cH:16][cH:17][c:18]([CH2:19][CH3:20])[c:21]12,C-O-C-[O:1]-c>>[O:1]-c
11800,C1CCNCC1.CN(C)C=O.O=C(OCC1c2ccccc2-c2ccccc21)[NH:1][C@H:2]([C:3]([NH:4][CH2:5][C:6](=[O:7])[OH:8])=[O:9])[CH2:10][c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1>>[NH2:1][C@H:2]([C:3]([NH:4][CH2:5][C:6](=[O:7])[OH:8])=[O:9])[CH2:10][c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1,O=C(-[N:1])-O-C-C1-c2:c:c:c:c:c:2-c2:c:c:c:c:c:2-1>>[N:1]
12026,C1CCOC1.CC(=O)[O-].CO.Cl.O.O=[C:1]([CH3:2])[c:3]1[cH:4][cH:5][c:6]([NH:7][c:8]2[n:9][cH:10][c:11]([Cl:12])[c:13]([CH2:14][CH2:15][c:16]3[cH:17][cH:18][cH:19][cH:20][c:21]3[C:22]3([C:23]([NH2:24])=[O:25])[CH2:26][CH2:27]3)[n:28]2)[cH:29][n:30]1.[BH3-]C#N.[NH4+:31].[Na+]>>[CH:1]([CH3:2])([c:3]1[cH:4][cH:5][c:6]([NH:7][c:8]2[n:9][cH:10][c:11]([Cl:12])[c:13]([CH2:14][CH2:15][c:16]3[cH:17][cH:18][cH:19][cH:20][c:21]3[C:22]3([C:23]([NH2:24])=[O:25])[CH2:26][CH2:27]3)[n:28]2)[cH:29][n:30]1)[NH2:31],[N:1].O=[C:2]>>[N:1]-[C:2]
12040,Br[c:1]1[cH:2][n:3][cH:4][n:5][cH:6]1.C1CCOC1.CCCC[Sn](CCCC)(CCCC)[c:7]1[cH:8][cH:9][c:10]2[c:11]([cH:12]1)[n:13][cH:14][n:15]2-[c:16]1[cH:17][cH:18][n:19][c:20]([NH:21][C@@H:22]([CH3:23])[c:24]2[cH:25][cH:26][cH:27][cH:28][cH:29]2)[n:30]1.CN(C)C=O.Cc1ccccc1P(c1ccccc1C)c1ccccc1C>>[c:1]1(-[c:7]2[cH:8][cH:9][c:10]3[c:11]([cH:12]2)[n:13][cH:14][n:15]3-[c:16]2[cH:17][cH:18][n:19][c:20]([NH:21][C@@H:22]([CH3:23])[c:24]3[cH:25][cH:26][cH:27][cH:28][cH:29]3)[n:30]2)[cH:2][n:3][cH:4][n:5][cH:6]1,Br-[c:1].C-C-C-C-[Sn](-[c:2])(-C-C-C-C)-C-C-C-C>>[c:1]-[c:2]
12475,CN(C)C=O.Cl[CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][OH:7].O.O=C([O-])[O-].[K+].[K+].[O:8]=[CH:9][c:10]1[cH:11][cH:12][c:13]([OH:14])[cH:15][cH:16]1>>[CH2:1]([CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][OH:7])[O:14][c:13]1[cH:12][cH:11][c:10]([CH:9]=[O:8])[cH:16][cH:15]1,[O:2]-c.Cl-[C:1]>>[C:1]-[O:2]-c
12981,C1CCOC1.CC(C)(C)[Si](C)(C)[O:1][C@@H:2]1[CH2:3][C@H:4]([C:5](=[O:6])[O:7][CH:8]([C:9](=[O:10])[c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[N:23]([C:24](=[O:25])[O:26][CH2:27][c:28]2[cH:29][cH:30][cH:31][cH:32][cH:33]2)[CH2:34]1.CO.Cl.O=C([O-])O.[Na+]>>[OH:1][C@@H:2]1[CH2:3][C@H:4]([C:5](=[O:6])[O:7][CH:8]([C:9](=[O:10])[c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[N:23]([C:24](=[O:25])[O:26][CH2:27][c:28]2[cH:29][cH:30][cH:31][cH:32][cH:33]2)[CH2:34]1,C-C(-C)(-C)-[Si](-C)(-C)-[O:1]>>[O:1]
13394,Br[CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][C:6](=[O:7])[OH:8].CCN(CC)CC.CCO.[CH3:9][c:10]1[cH:11][cH:12][c:13]([NH2:14])[cH:15][c:16]1[N:17]([CH3:18])[CH3:19]>>[CH2:1]([CH2:2][CH2:3][CH2:4][CH2:5][C:6](=[O:7])[OH:8])[NH:14][c:13]1[cH:12][cH:11][c:10]([CH3:9])[c:16]([N:17]([CH3:18])[CH3:19])[cH:15]1,[N:1].Br-[C:2]>>[N:1]-[C:2]
13598,[CH3:1][N:2]([C:3]#[C:4][CH2:5][C:6]1=[CH:7][CH2:8][CH2:9][CH2:10][CH2:11]1)[CH2:12][c:13]1[cH:14][cH:15][cH:16][c:17]2[cH:18][cH:19][cH:20][cH:21][c:22]12.[H][H].c1ccncc1>>[CH3:1][N:2](/[CH:3]=[CH:4]\[CH2:5][C:6]1=[CH:7][CH2:8][CH2:9][CH2:10][CH2:11]1)[CH2:12][c:13]1[cH:14][cH:15][cH:16][c:17]2[cH:18][cH:19][cH:20][cH:21][c:22]12,[C:1]#[C:2]>>[C:1]=[C:2]
13624,CCO.[Pd].c1ccc(C[O:1][C:2]([C@H:3]([CH2:4][c:5]2[cH:6][cH:7][c:8]([O:9][CH:10]([CH3:11])[CH3:12])[cH:13][cH:14]2)[NH:15][C:16](=[O:17])[C@@H:18]2[CH2:19][CH2:20][CH2:21][CH2:22][N:23]2[S:24](=[O:25])(=[O:26])[c:27]2[cH:28][cH:29][cH:30][c:31]([F:32])[cH:33]2)=[O:34])cc1>>[OH:1][C:2]([C@H:3]([CH2:4][c:5]1[cH:6][cH:7][c:8]([O:9][CH:10]([CH3:11])[CH3:12])[cH:13][cH:14]1)[NH:15][C:16](=[O:17])[CH:18]1[CH2:19][CH2:20][CH2:21][CH2:22][N:23]1[S:24](=[O:25])(=[O:26])[c:27]1[cH:28][cH:29][cH:30][c:31]([F:32])[cH:33]1)=[O:34],O=C-[O:1]-C-c1:c:c:c:c:c:1>>O=C-[O:1]
13688,CCOC(=O)N=NC(=O)OCC.O[C@@H:17]1[CH2:16][CH2:15][N:14]([C:12]([O:11][CH2:10][CH3:9])=[O:13])[CH2:25][C@H:18]1[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1.[OH:1][c:2]1[cH:3][cH:4][cH:5][c:6]([F:7])[cH:8]1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccccc1>>[O:1]([c:2]1[cH:3][cH:4][cH:5][c:6]([F:7])[cH:8]1)[C@H:17]1[CH2:16][CH2:15][N:14]([C:12]([O:11][CH2:10][CH3:9])=[O:13])[CH2:25][C@H:18]1[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1,O-[C:1].[O:2]-c>>[C:1]-[O:2]-c
13719,CC(=O)[O-].CC(=O)[O-].ClCCl.OB(O)[c:1]1[cH:2][cH:3][cH:4][c:5]([Cl:6])[cH:7]1.[CH3:8][O:9][CH:10]1[CH2:11][CH2:12][N:13]([C:14](=[O:15])[c:16]2[cH:17][c:18]3[cH:19][c:20]([C:21](=[O:22])[N:23]4[CH2:24][CH2:25][N:26]([CH:27]([CH3:28])[CH3:29])[CH2:30][CH2:31]4)[cH:32][cH:33][c:34]3[nH:35]2)[CH2:36][CH2:37]1.[Cu+2].c1ccncc1>>[c:1]1(-[n:35]2[c:16]([C:14]([N:13]3[CH2:12][CH2:11][CH:10]([O:9][CH3:8])[CH2:37][CH2:36]3)=[O:15])[cH:17][c:18]3[cH:19][c:20]([C:21](=[O:22])[N:23]4[CH2:24][CH2:25][N:26]([CH:27]([CH3:28])[CH3:29])[CH2:30][CH2:31]4)[cH:32][cH:33][c:34]32)[cH:2][cH:3][cH:4][c:5]([Cl:6])[cH:7]1,[n:1].O-B(-O)-[c:2]>>[n:1]-[c:2]
13996,CC(=O)[O-].CC(=O)[O-].CCN(CC)CC.ClCCl.OB(O)[c:1]1[cH:2][cH:3][cH:4][c:5]([O:6][CH3:7])[cH:8]1.[Cu+2].[OH:9][c:10]1[cH:11][cH:12][c:13]2[c:14](-[c:15]3[cH:16][cH:17][cH:18][n:19][cH:20]3)[cH:21][s:22][c:23]2[cH:24]1>>[c:1]1([O:9][c:10]2[cH:11][cH:12][c:13]3[c:14](-[c:15]4[cH:16][cH:17][cH:18][n:19][cH:20]4)[cH:21][s:22][c:23]3[cH:24]2)[cH:2][cH:3][cH:4][c:5]([O:6][CH3:7])[cH:8]1,[O:2]-c.O-B(-O)-[c:1]>>[c:1]-[O:2]-c
14234,C1CCOC1.C1CO[CH:2]([c:3]2[cH:4][cH:5][cH:6][c:7]([N:8]3[CH2:9][CH2:10][CH:11]([C:12](=[O:13])[OH:14])[CH2:15][CH2:16]3)[cH:17]2)O1.CC(C)=O.CO.Cl.[Na+].[OH-:1]>>[O:1]=[CH:2][c:3]1[cH:4][cH:5][cH:6][c:7]([N:8]2[CH2:9][CH2:10][CH:11]([C:12](=[O:13])[OH:14])[CH2:15][CH2:16]2)[cH:17]1,[O:1].c-[C:2]1-O-C-C-O-1>>[O:1]=[C:2]-c
14606,ClCCl.Cl[C:1]([CH2:2][CH2:3][CH2:4][CH2:5][CH3:6])=[O:7].[Al+3].[CH3:8][c:9]1[cH:10][cH:11][c:12]([S:13](=[O:14])(=[O:15])[n:16]2[cH:17][cH:18][c:19]3[cH:20][cH:21][cH:22][cH:23][c:24]23)[cH:25][cH:26]1.[Cl-].[Cl-].[Cl-]>>[C:1]([CH2:2][CH2:3][CH2:4][CH2:5][CH3:6])(=[O:7])[c:18]1[cH:17][n:16]([S:13]([c:12]2[cH:11][cH:10][c:9]([CH3:8])[cH:26][cH:25]2)(=[O:14])=[O:15])[c:24]2[c:19]1[cH:20][cH:21][cH:22][cH:23]2,[c:2].Cl-[C:1]=O>>O=[C:1]-[c:2]
14665,CCO.O=[C:1]([c:2]1[c:3]([CH3:4])[cH:5][cH:6][cH:7][cH:8]1)[CH2:9][C:10](=O)[c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1.[NH2:17][NH2:18]>>[c:1]1(-[c:2]2[c:3]([CH3:4])[cH:5][cH:6][cH:7][cH:8]2)[cH:9][c:10](-[c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[n:17][nH:18]1,[N:1]-[N:2].O=[C:5]-[C:4]-[C:3]=O>>[n:1]1:[n:2]:[c:3]:[c:4]:[c:5]:1
14682,CCCC[Sn](CCCC)(CCCC)[c:1]1[cH:2][cH:3][cH:4][n:5][cH:6]1.Cl[c:7]1[c:8]([C:9]#[N:10])[cH:11][cH:12][cH:13][n:14]1>>[c:1]1(-[c:7]2[c:8]([C:9]#[N:10])[cH:11][cH:12][cH:13][n:14]2)[cH:2][cH:3][cH:4][n:5][cH:6]1,Cl-[c:1].C-C-C-C-[Sn](-[c:2])(-C-C-C-C)-C-C-C-C>>[c:1]-[c:2]
15272,CC(=O)O.CCO.CCO[C:2]([CH2:3][CH:4]1[CH2:5][CH2:6][c:7]2[c:8]([cH:9][cH:10][c:11]([NH:12][C:13]([c:14]3[cH:15][cH:16][c:17]([CH:18]=[N:19][NH:20][CH2:21][CH2:22][CH2:23][CH2:24][CH3:25])[cH:26][cH:27]3)=[O:28])[cH:29]2)[O:30]1)=[O:31].Cl.[Na+].[OH-:1]>>[OH:1][C:2]([CH2:3][CH:4]1[CH2:5][CH2:6][c:7]2[c:8]([cH:9][cH:10][c:11]([NH:12][C:13]([c:14]3[cH:15][cH:16][c:17]([CH:18]=[N:19][NH:20][CH2:21][CH2:22][CH2:23][CH2:24][CH3:25])[cH:26][cH:27]3)=[O:28])[cH:29]2)[O:30]1)=[O:31],[O:2].C-C-O-[C:1]=O>>O=[C:1]-[O:2]
15335,CC(C)(C)[O:1][C:2]([CH2:3][N:4]([C:5]([CH:6]1[CH2:7][CH2:8][N:9]([c:10]2[c:11]([C:12]#[N:13])[cH:14][c:15]([C:16]([O:17][CH2:18][CH3:19])=[O:20])[c:21]([CH3:22])[n:23]2)[CH2:24][CH2:25]1)=[O:26])[S:27](=[O:28])(=[O:29])[CH2:30][c:31]1[cH:32][cH:33][cH:34][cH:35][cH:36]1)=[O:37].ClCCl.O=C(O)C(F)(F)F>>[OH:1][C:2]([CH2:3][N:4]([C:5]([CH:6]1[CH2:7][CH2:8][N:9]([c:10]2[c:11]([C:12]#[N:13])[cH:14][c:15]([C:16]([O:17][CH2:18][CH3:19])=[O:20])[c:21]([CH3:22])[n:23]2)[CH2:24][CH2:25]1)=[O:26])[S:27](=[O:28])(=[O:29])[CH2:30][c:31]1[cH:32][cH:33][cH:34][cH:35][cH:36]1)=[O:37],C-C(-C)(-C)-[O:1]-C=O>>O=C-[O:1]
15368,C1COCCO1.CC(C)(C)OC(=O)[N:1]1[CH2:2][CH2:3][CH2:4][C@H:5]1[C@@H:6]([C:7](=[O:8])[N:9]1[CH2:10][CH2:11][N:12]([c:13]2[c:14]([Cl:15])[cH:16][n:17][c:18]3[nH:19][n:20][cH:21][c:22]23)[CH2:23][CH2:24]1)[c:25]1[cH:26][cH:27][c:28]([Cl:29])[cH:30][cH:31]1.ClCCl.[ClH:32]>>[ClH:32].[ClH:32].[NH:1]1[CH2:2][CH2:3][CH2:4][C@H:5]1[C@@H:6]([C:7](=[O:8])[N:9]1[CH2:10][CH2:11][N:12]([c:13]2[c:14]([Cl:15])[cH:16][n:17][c:18]3[nH:19][n:20][cH:21][c:22]23)[CH2:23][CH2:24]1)[c:25]1[cH:26][cH:27][c:28]([Cl:29])[cH:30][cH:31]1,C-C(-C)(-C)-O-C(=O)-[N:1]>>[N:1]
15817,CCCC[Sn](CCCC)(CCCC)[c:1]1[cH:2][cH:3][cH:4][cH:5][n:6]1.CCOC(C)=O.CN(C)C=O.I[c:7]1[c:8]([C:9]([O:10][CH3:11])=[O:12])[c:13]([F:14])[c:15]([CH3:16])[cH:17][cH:18]1.[Cs+].[Cu]I.[F-].c1ccc([PH](c2ccccc2)(c2ccccc2)[Pd]([PH](c2ccccc2)(c2ccccc2)c2ccccc2)([PH](c2ccccc2)(c2ccccc2)c2ccccc2)[PH](c2ccccc2)(c2ccccc2)c2ccccc2)cc1>>[c:1]1(-[c:7]2[c:8]([C:9]([O:10][CH3:11])=[O:12])[c:13]([F:14])[c:15]([CH3:16])[cH:17][cH:18]2)[cH:2][cH:3][cH:4][cH:5][n:6]1,I-[c:1].C-C-C-C-[Sn](-[c:2])(-C-C-C-C)-C-C-C-C>>[c:1]-[c:2]
16190,C1COCCO1.CCN(C(C)C)C(C)C.Cl[Pd]Cl.Cl[c:1]1[c:2]([C:3]([F:4])([F:5])[F:6])[cH:7][n:8][c:9]([NH:10][c:11]2[cH:12][cH:13][c:14]([CH:15]3[CH2:16][CH2:17][N:18]([C:19]([O:20][C:21]([CH3:22])([CH3:23])[CH3:24])=[O:25])[CH2:26][CH2:27]3)[n:28][cH:29]2)[n:30]1.[CH:31]#[C:32][c:33]1[cH:34][cH:35][cH:36][cH:37][c:38]1[C:39]1([C:40]([NH2:41])=[O:42])[CH2:43][CH2:44]1.[Cu]I.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1>>[c:1]1([C:31]#[C:32][c:33]2[cH:34][cH:35][cH:36][cH:37][c:38]2[C:39]2([C:40]([NH2:41])=[O:42])[CH2:43][CH2:44]2)[c:2]([C:3]([F:4])([F:5])[F:6])[cH:7][n:8][c:9]([NH:10][c:11]2[cH:12][cH:13][c:14]([CH:15]3[CH2:16][CH2:17][N:18]([C:19]([O:20][C:21]([CH3:22])([CH3:23])[CH3:24])=[O:25])[CH2:26][CH2:27]3)[n:28][cH:29]2)[n:30]1,Cl-[c:2].C#[C:1]>>C#[C:1]-[c:2]
16316,CC(=O)O.CC(=O)[S:1][CH:2]1[CH2:3][N:4]2[CH2:5][CH2:6][CH:7]1[CH2:8][CH2:9]2.CO.C[O-].[Na+]>>[SH:1][CH:2]1[CH2:3][N:4]2[CH2:5][CH2:6][CH:7]1[CH2:8][CH2:9]2,C-C(=O)-[S:1]>>[S:1]
16438,C1CCOC1.CO.CO[C:2]([CH2:3][O:4][c:5]1[c:6]2[c:7]([C:8](=[O:9])[C:10]([NH2:11])=[O:12])[c:13]([CH2:14][CH3:15])[n:16]([CH2:17][c:18]3[cH:19][cH:20][cH:21][cH:22][cH:23]3)[c:24]2[c:25]2[c:26]([cH:27]1)[CH2:28][CH2:29][CH2:30]2)=[O:31].[Li+].[OH-:1]>>[OH:1][C:2]([CH2:3][O:4][c:5]1[c:6]2[c:7]([C:8](=[O:9])[C:10]([NH2:11])=[O:12])[c:13]([CH2:14][CH3:15])[n:16]([CH2:17][c:18]3[cH:19][cH:20][cH:21][cH:22][cH:23]3)[c:24]2[c:25]2[c:26]([cH:27]1)[CH2:28][CH2:29][CH2:30]2)=[O:31],[O:2].C-O-[C:1]=O>>O=[C:1]-[O:2]
16575,O=CO.O=[CH2:1].[CH3:2][CH2:3][O:4][C:5](=[O:6])[C:7]([CH3:8])([CH2:9][c:10]1[cH:11][cH:12][c:13]([N:14]2[CH2:15][CH2:16][NH:17][CH2:18][CH2:19]2)[cH:20][cH:21]1)[C:22](=[O:23])[O:24][CH2:25][CH3:26]>>[CH3:1][N:17]1[CH2:16][CH2:15][N:14]([c:13]2[cH:12][cH:11][c:10]([CH2:9][C:7]([C:5]([O:4][CH2:3][CH3:2])=[O:6])([CH3:8])[C:22](=[O:23])[O:24][CH2:25][CH3:26])[cH:21][cH:20]2)[CH2:19][CH2:18]1,[N:1].O=[C:2]>>[N:1]-[C:2]
16981,CC#N.CC(=O)O.O=[CH2:1].[BH3-]C#N.[N:2]#[C:3][C:4]([C:5]#[N:6])=[C:7]1[NH:8][CH2:9][CH2:10][N:11]1[CH2:12][CH2:13][NH:14][CH2:15][c:16]1[cH:17][cH:18][c:19]([CH2:20][N:21]2[CH2:22][CH2:23][CH2:24][CH2:25][CH2:26]2)[o:27]1.[Na+]>>[CH3:1][N:14]([CH2:13][CH2:12][N:11]1[C:7](=[C:4]([C:3]#[N:2])[C:5]#[N:6])[NH:8][CH2:9][CH2:10]1)[CH2:15][c:16]1[cH:17][cH:18][c:19]([CH2:20][N:21]2[CH2:22][CH2:23][CH2:24][CH2:25][CH2:26]2)[o:27]1,[N:1].O=[C:2]>>[N:1]-[C:2]
16994,C1CCOC1.CCOC(C)=O.CS(=O)(=O)O[CH2:1][CH2:2][CH2:3][c:4]1[cH:5][cH:6][c:7]2[c:8]([cH:9]1)[C:10]([CH3:11])([CH3:12])[O:13][C:14]2=[C:15]1[C:16](=[O:17])[NH:18][c:19]2[cH:20][cH:21][c:22]([F:23])[cH:24][c:25]21.[CH2:26]1[CH2:27][O:28][CH2:29][CH2:30][NH:31]1>>[CH2:1]([CH2:2][CH2:3][c:4]1[cH:5][cH:6][c:7]2[c:8]([cH:9]1)[C:10]([CH3:11])([CH3:12])[O:13][C:14]2=[C:15]1[C:16](=[O:17])[NH:18][c:19]2[cH:20][cH:21][c:22]([F:23])[cH:24][c:25]21)[N:31]1[CH2:26][CH2:27][O:28][CH2:29][CH2:30]1,[N:1].C-S(=O)(=O)-O-[C:2]>>[N:1]-[C:2]
17053,CN(C)C=O.Cl[CH2:1][CH2:2][CH2:3][C:4]1([c:5]2[c:6]([CH3:7])[cH:8][c:9]([F:10])[cH:11][cH:12]2)[O:13][CH2:14][CH2:15][O:16]1.O=C([O-])[O-].[I-].[K+].[K+].[K+].[O:17]=[C:18]1[NH:19][CH2:20][N:21]([c:22]2[cH:23][cH:24][cH:25][cH:26][cH:27]2)[C:28]12[CH2:29][CH2:30][NH:31][CH2:32][CH2:33]2>>[CH2:1]([CH2:2][CH2:3][C:4]1([c:5]2[c:6]([CH3:7])[cH:8][c:9]([F:10])[cH:11][cH:12]2)[O:13][CH2:14][CH2:15][O:16]1)[N:31]1[CH2:30][CH2:29][C:28]2([C:18](=[O:17])[NH:19][CH2:20][N:21]2[c:22]2[cH:23][cH:24][cH:25][cH:26][cH:27]2)[CH2:33][CH2:32]1,[N:1].Cl-[C:2]>>[N:1]-[C:2]
17470,CO.O=[N:1][c:2]1[c:3](=[O:4])[n:5]([CH3:6])[c:7](=[O:8])[n:9](-[c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[c:16]1[NH2:17].[Pd]>>[NH2:1][c:2]1[c:3](=[O:4])[n:5]([CH3:6])[c:7](=[O:8])[n:9](-[c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[c:16]1[NH2:17],O=[N:1]>>[N:1]
18190,Cl.O[C:1]([CH2:2][N:3]1[CH2:4][CH2:5][N:6]([CH2:7][CH2:8][O:9][CH2:10][CH3:11])[CH2:12][CH2:13]1)=[O:14].[NH2:15][C@@H:16]([CH2:17][O:18][CH2:19][c:20]1[cH:21][cH:22][cH:23][cH:24][cH:25]1)[C:26](=[O:27])[NH:28][c:29]1[cH:30][cH:31][c:32]([O:33][c:34]2[cH:35][cH:36][c:37]([F:38])[cH:39][cH:40]2)[cH:41][cH:42]1>>[C:1]([CH2:2][N:3]1[CH2:4][CH2:5][N:6]([CH2:7][CH2:8][O:9][CH2:10][CH3:11])[CH2:12][CH2:13]1)(=[O:14])[NH:15][C@@H:16]([CH2:17][O:18][CH2:19][c:20]1[cH:21][cH:22][cH:23][cH:24][cH:25]1)[C:26](=[O:27])[NH:28][c:29]1[cH:30][cH:31][c:32]([O:33][c:34]2[cH:35][cH:36][c:37]([F:38])[cH:39][cH:40]2)[cH:41][cH:42]1,[N:2].O-[C:1]=O>>O=[C:1]-[N:2]
18340,Br[CH2:1][CH2:2][CH2:3][CH2:4][Br:5].[OH:6][CH2:7][CH2:8][c:9]1[cH:10][cH:11][cH:12][cH:13][n:14]1>>[CH2:1]([CH2:2][CH2:3][CH2:4][Br:5])[O:6][CH2:7][CH2:8][c:9]1[cH:10][cH:11][cH:12][cH:13][n:14]1,[O:1].Br-[C:2]>>[O:1]-[C:2]
