Reaction,Ground turth,LocalMapper,RXNMapper,GraphMapper,LocalMapper_Conf,RXNMapper_Conf,GraphMapper_Conf,Source
CNC(=O)c1oc(CSCCN)cc1-c1ccccc1>>CNCc1oc(CSCCN)cc1-c1ccccc1,[CH3:1][NH:2][C:3](=[O:4])[c:5]1[o:6][c:7]([CH2:8][S:9][CH2:10][CH2:11][NH2:12])[cH:13][c:14]1-[c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1>>[CH3:1][NH:2][CH2:3][c:5]1[o:6][c:7]([CH2:8][S:9][CH2:10][CH2:11][NH2:12])[cH:13][c:14]1-[c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1,[CH3:1][NH:2][C:3](=O)[c:5]1[o:6][c:7]([CH2:8][S:9][CH2:10][CH2:11][NH2:12])[cH:13][c:14]1-[c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1>>[CH3:1][NH:2][CH2:3][c:5]1[o:6][c:7]([CH2:8][S:9][CH2:10][CH2:11][NH2:12])[cH:13][c:14]1-[c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1,O=[C:3]([NH:2][CH3:1])[c:4]1[o:5][c:6]([CH2:7][S:8][CH2:9][CH2:10][NH2:11])[cH:12][c:13]1-[c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1>>[CH3:1][NH:2][CH2:3][c:4]1[o:5][c:6]([CH2:7][S:8][CH2:9][CH2:10][NH2:11])[cH:12][c:13]1-[c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1,[cH:17]1[cH:16][c:15]([cH:20][cH:19][cH:18]1)-[c:14]2[cH:13][c:7]([CH2:8][S:9][CH2:10][CH2:11][NH2:12])[o:6][c:5]2[C:3](=[O:4])[NH:2][CH3:1]>>[cH:17]1[cH:16][c:15]([cH:20][cH:19][cH:18]1)-[c:14]2[c:5]([CH2:3][NH:2][CH3:1])[o:6][c:7]([CH2:8][S:9][CH2:10][CH2:11][NH2:12])[cH:13]2,True,0.9200825753835956,0,patent
CC(=O)Cn1nc([N+](=O)[O-])cc1C>>Cc1cc([N+](=O)[O-])nn1CC(C)O,[CH3:1][C:2](=[O:3])[CH2:4][n:5]1[n:6][c:7]([N+:11]([O-:12])=[O:13])[cH:8][c:9]1[CH3:10]>>[CH3:1][CH:2]([OH:3])[CH2:4][n:5]1[n:6][c:7]([N+:11]([O-:12])=[O:13])[cH:8][c:9]1[CH3:10],[CH3:1][C:2](=[O:3])[CH2:4][n:5]1[n:6][c:7]([N+:11]([O-:12])=[O:13])[cH:8][c:9]1[CH3:10]>>[CH3:1][CH:2]([OH:3])[CH2:4][n:5]1[n:6][c:7]([N+:11]([O-:12])=[O:13])[cH:8][c:9]1[CH3:10],[CH3:1][c:2]1[cH:3][c:4]([N+:5](=[O:6])[O-:7])[n:8][n:9]1[CH2:10][C:11]([CH3:12])=[O:13]>>[CH3:1][c:2]1[cH:3][c:4]([N+:5](=[O:6])[O-:7])[n:8][n:9]1[CH2:10][CH:11]([CH3:12])[OH:13],[O:9]=[N+:8]([c:7]1[cH:11][c:12]([n:5]([CH2:4][C:2]([CH3:1])=[O:3])[n:6]1)[CH3:13])[O-:10]>>[CH:2]([OH:3])([CH3:1])[CH2:4][n:5]1[n:6][c:7]([cH:11][c:12]1[CH3:13])[N+:8](=[O:9])[O-:10],True,0.975311751087181,0,patent
CCOc1cc(C(O)c2ccc(OC)c(C)c2)ccc1OC>>CCOc1cc(C(=O)c2ccc(OC)c(C)c2)ccc1OC,[CH3:1][CH2:2][O:3][c:4]1[cH:5][c:6]([CH:12]([OH:13])[c:14]2[cH:15][cH:16][c:17]([O:18][CH3:19])[c:20]([CH3:21])[cH:22]2)[cH:7][cH:8][c:9]1[O:10][CH3:11]>>[CH3:1][CH2:2][O:3][c:4]1[cH:5][c:6]([C:12](=[O:13])[c:14]2[cH:15][cH:16][c:17]([O:18][CH3:19])[c:20]([CH3:21])[cH:22]2)[cH:7][cH:8][c:9]1[O:10][CH3:11],[CH3:1][CH2:2][O:3][c:4]1[cH:5][c:6]([CH:12]([OH:13])[c:14]2[cH:15][cH:16][c:17]([O:18][CH3:19])[c:20]([CH3:21])[cH:22]2)[cH:7][cH:8][c:9]1[O:10][CH3:11]>>[CH3:1][CH2:2][O:3][c:4]1[cH:5][c:6]([C:12](=[O:13])[c:14]2[cH:15][cH:16][c:17]([O:18][CH3:19])[c:20]([CH3:21])[cH:22]2)[cH:7][cH:8][c:9]1[O:10][CH3:11],[CH3:1][CH2:2][O:3][c:4]1[cH:5][c:6]([CH:7]([OH:8])[c:9]2[cH:10][cH:11][c:12]([O:13][CH3:14])[c:15]([CH3:16])[cH:17]2)[cH:18][cH:19][c:20]1[O:21][CH3:22]>>[CH3:1][CH2:2][O:3][c:4]1[cH:5][c:6]([C:7](=[O:8])[c:9]2[cH:10][cH:11][c:12]([O:13][CH3:14])[c:15]([CH3:16])[cH:17]2)[cH:18][cH:19][c:20]1[O:21][CH3:22],[c:12]1([c:15]([cH:17][c:9]([cH:10][cH:11]1)[CH:7]([OH:8])[c:6]2[cH:18][cH:19][c:20]([c:4]([O:3][CH2:2][CH3:1])[cH:5]2)[O:21][CH3:22])[CH3:16])[O:13][CH3:14]>>[C:7](=[O:8])([c:6]1[cH:5][c:4]([O:3][CH2:2][CH3:1])[c:20]([cH:19][cH:18]1)[O:21][CH3:22])[c:9]2[cH:17][c:15]([CH3:16])[c:12]([O:13][CH3:14])[cH:11][cH:10]2,True,0.9863260928207672,0,patent
CC(=O)OC(C)c1nccc(N2CCc3ccc(S(=O)(=O)N(C)C)cc3C2)n1>>CC(O)c1nccc(N2CCc3ccc(S(=O)(=O)N(C)C)cc3C2)n1,[CH3:1][CH:2]([O:3][C:4]([CH3:5])=[O:6])[c:7]1[n:8][cH:9][cH:10][c:11]([N:13]2[CH2:14][CH2:15][c:16]3[cH:17][cH:18][c:19]([S:23](=[O:24])(=[O:25])[N:26]([CH3:27])[CH3:28])[cH:20][c:21]3[CH2:22]2)[n:12]1>>[CH3:1][CH:2]([OH:3])[c:7]1[n:8][cH:9][cH:10][c:11]([N:13]2[CH2:14][CH2:15][c:16]3[cH:17][cH:18][c:19]([S:23](=[O:24])(=[O:25])[N:26]([CH3:27])[CH3:28])[cH:20][c:21]3[CH2:22]2)[n:12]1,[CH3:1][CH:2]([O:3]C(C)=O)[c:7]1[n:8][cH:9][cH:10][c:11]([N:13]2[CH2:14][CH2:15][c:16]3[cH:17][cH:18][c:19]([S:23](=[O:24])(=[O:25])[N:26]([CH3:27])[CH3:28])[cH:20][c:21]3[CH2:22]2)[n:12]1>>[CH3:1][CH:2]([OH:3])[c:7]1[n:8][cH:9][cH:10][c:11]([N:13]2[CH2:14][CH2:15][c:16]3[cH:17][cH:18][c:19]([S:23](=[O:24])(=[O:25])[N:26]([CH3:27])[CH3:28])[cH:20][c:21]3[CH2:22]2)[n:12]1,CC(=O)[O:3][CH:2]([CH3:1])[c:4]1[n:5][cH:6][cH:7][c:8]([N:9]2[CH2:10][CH2:11][c:12]3[cH:13][cH:14][c:15]([S:16](=[O:17])(=[O:18])[N:19]([CH3:20])[CH3:21])[cH:22][c:23]3[CH2:24]2)[n:25]1>>[CH3:1][CH:2]([OH:3])[c:4]1[n:5][cH:6][cH:7][c:8]([N:9]2[CH2:10][CH2:11][c:12]3[cH:13][cH:14][c:15]([S:16](=[O:17])(=[O:18])[N:19]([CH3:20])[CH3:21])[cH:22][c:23]3[CH2:24]2)[n:25]1,[CH3:23][N:22]([CH3:24])[S:19](=[O:20])(=[O:21])[c:18]1[cH:25][c:26]2[c:15]([cH:16][cH:17]1)[CH2:14][CH2:13][N:12]([CH2:27]2)[c:11]3[cH:10][cH:9][n:8][c:7]([CH:2]([CH3:1])[O:3][C:4](=[O:6])[CH3:5])[n:28]3>>[CH3:23][N:22]([CH3:24])[S:19](=[O:20])(=[O:21])[c:18]1[cH:25][c:26]2[c:15]([cH:16][cH:17]1)[CH2:14][CH2:13][N:12]([CH2:27]2)[c:11]3[cH:10][cH:9][n:8][c:7]([CH:2]([OH:3])[CH3:1])[n:28]3,True,0.3865698536368486,0,patent
CC(C)(C)C(=O)C(=Cc1ccc(Cl)cc1Cl)n1cncn1>>CC(C)(C)C(O)C(=Cc1ccc(Cl)cc1Cl)n1cncn1,[CH3:1][C:2]([CH3:3])([CH3:4])[C:5](=[O:6])[C:7](=[CH:8][c:9]1[cH:10][cH:11][c:12]([Cl:13])[cH:14][c:15]1[Cl:16])[n:17]1[cH:18][n:19][cH:20][n:21]1>>[CH3:1][C:2]([CH3:3])([CH3:4])[CH:5]([OH:6])[C:7](=[CH:8][c:9]1[cH:10][cH:11][c:12]([Cl:13])[cH:14][c:15]1[Cl:16])[n:17]1[cH:18][n:19][cH:20][n:21]1,[CH3:1][C:2]([CH3:3])([CH3:4])[C:5](=[O:6])[C:7](=[CH:8][c:9]1[cH:10][cH:11][c:12]([Cl:13])[cH:14][c:15]1[Cl:16])[n:17]1[cH:18][n:19][cH:20][n:21]1>>[CH3:1][C:2]([CH3:3])([CH3:4])[CH:5]([OH:6])[C:7](=[CH:8][c:9]1[cH:10][cH:11][c:12]([Cl:13])[cH:14][c:15]1[Cl:16])[n:17]1[cH:18][n:19][cH:20][n:21]1,[CH3:1][C:2]([CH3:3])([CH3:4])[C:5](=[O:6])[C:7](=[CH:8][c:9]1[cH:10][cH:11][c:12]([Cl:13])[cH:14][c:15]1[Cl:16])[n:17]1[cH:18][n:19][cH:20][n:21]1>>[CH3:1][C:2]([CH3:3])([CH3:4])[CH:5]([OH:6])[C:7](=[CH:8][c:9]1[cH:10][cH:11][c:12]([Cl:13])[cH:14][c:15]1[Cl:16])[n:17]1[cH:18][n:19][cH:20][n:21]1,[CH3:1][C:2]([CH3:3])([CH3:4])[C:5]([C:7](=[CH:8][c:9]1[c:15]([Cl:16])[cH:14][c:12]([cH:11][cH:10]1)[Cl:13])[n:17]2[cH:18][n:19][cH:20][n:21]2)=[O:6]>>[CH3:1][C:2]([CH3:3])([CH3:4])[CH:5]([C:7]([n:17]1[n:21][cH:20][n:19][cH:18]1)=[CH:8][c:9]2[cH:10][cH:11][c:12]([cH:14][c:15]2[Cl:16])[Cl:13])[OH:6],True,0.4901788321426255,0,patent
CCOC(=O)c1ccccc1CCc1ccc2oc(-c3nc(C(C)(C)C)cs3)cc2c1.O>>CC(C)(C)c1csc(-c2cc3cc(CCc4ccccc4C(=O)O)ccc3o2)n1,[CH3:2][CH2:3][O:4][C:5](=[O:6])[c:7]1[cH:8][cH:9][cH:10][cH:11][c:12]1[CH2:13][CH2:14][c:15]1[cH:16][cH:17][c:18]2[o:19][c:20](-[c:24]3[n:25][c:26]([C:29]([CH3:30])([CH3:31])[CH3:32])[cH:27][s:28]3)[cH:21][c:22]2[cH:23]1.[OH2:1]>>[OH:1][C:5](=[O:6])[c:7]1[cH:8][cH:9][cH:10][cH:11][c:12]1[CH2:13][CH2:14][c:15]1[cH:16][cH:17][c:18]2[o:19][c:20](-[c:24]3[n:25][c:26]([C:29]([CH3:30])([CH3:31])[CH3:32])[cH:27][s:28]3)[cH:21][c:22]2[cH:23]1,CCO[C:5](=[O:6])[c:7]1[cH:8][cH:9][cH:10][cH:11][c:12]1[CH2:13][CH2:14][c:15]1[cH:16][cH:17][c:18]2[o:19][c:20](-[c:24]3[n:25][c:26]([C:29]([CH3:30])([CH3:31])[CH3:32])[cH:27][s:28]3)[cH:21][c:22]2[cH:23]1.[OH2:1]>>[OH:1][C:5](=[O:6])[c:7]1[cH:8][cH:9][cH:10][cH:11][c:12]1[CH2:13][CH2:14][c:15]1[cH:16][cH:17][c:18]2[o:19][c:20](-[c:24]3[n:25][c:26]([C:29]([CH3:30])([CH3:31])[CH3:32])[cH:27][s:28]3)[cH:21][c:22]2[cH:23]1,CC[O:24][C:22]([c:21]1[c:16]([CH2:15][CH2:14][c:13]2[cH:12][c:11]3[cH:10][c:9](-[c:8]4[s:7][cH:6][c:5]([C:2]([CH3:1])([CH3:3])[CH3:4])[n:29]4)[o:28][c:27]3[cH:26][cH:25]2)[cH:17][cH:18][cH:19][cH:20]1)=[O:23].O>>[CH3:1][C:2]([CH3:3])([CH3:4])[c:5]1[cH:6][s:7][c:8](-[c:9]2[cH:10][c:11]3[cH:12][c:13]([CH2:14][CH2:15][c:16]4[cH:17][cH:18][cH:19][cH:20][c:21]4[C:22](=[O:23])[OH:24])[cH:25][cH:26][c:27]3[o:28]2)[n:29]1,[CH3:24][C:23]([CH3:25])([CH3:26])[c:22]1[n:21][c:20](-[c:19]2[cH:29][c:30]3[cH:31][c:14]([cH:15][cH:16][c:17]3[o:18]2)[CH2:13][CH2:12][c:11]4[cH:10][cH:9][cH:8][cH:7][c:6]4[C:4](=[O:5])[O:3][CH2:2][CH3:1])[s:28][cH:27]1.[OH2:32]>>[CH3:24][C:23]([CH3:25])([CH3:26])[c:22]1[n:21][c:20](-[c:19]2[cH:29][c:30]3[c:17]([cH:16][cH:15][c:14]([CH2:13][CH2:12][c:11]4[c:6]([C:4]([OH:32])=[O:5])[cH:7][cH:8][cH:9][cH:10]4)[cH:31]3)[o:18]2)[s:28][cH:27]1,True,0.428631617537315,0,patent
OCCC=C1CCCOC1>>OCCCC1CCCOC1,[OH:1][CH2:2][CH2:3][CH:4]=[C:5]1[CH2:6][CH2:7][CH2:8][O:9][CH2:10]1>>[OH:1][CH2:2][CH2:3][CH2:4][CH:5]1[CH2:6][CH2:7][CH2:8][O:9][CH2:10]1,[OH:1][CH2:2][CH2:3][CH:4]=[C:5]1[CH2:6][CH2:7][CH2:8][O:9][CH2:10]1>>[OH:1][CH2:2][CH2:3][CH2:4][CH:5]1[CH2:6][CH2:7][CH2:8][O:9][CH2:10]1,[OH:1][CH2:2][CH2:3][CH:4]=[C:5]1[CH2:6][CH2:7][CH2:8][O:9][CH2:10]1>>[OH:1][CH2:2][CH2:3][CH2:4][CH:5]1[CH2:6][CH2:7][CH2:8][O:9][CH2:10]1,[C:5]1([CH2:6][CH2:7][CH2:8][O:9][CH2:10]1)=[CH:4][CH2:3][CH2:2][OH:1]>>[CH2:10]1[CH:5]([CH2:6][CH2:7][CH2:8][O:9]1)[CH2:4][CH2:3][CH2:2][OH:1],True,0.9954950246133946,0,patent
CCOC(=O)C=Cc1nc(COc2ccc(COc3nn(-c4ccccc4)cc3C=CP(=O)(OCC)OCC)cc2OC)c(C)o1.O>>CCOP(=O)(C=Cc1cn(-c2ccccc2)nc1OCc1ccc(OCc2nc(C=CC(=O)O)oc2C)c(OC)c1)OCC,[CH3:2][CH2:3][O:4][C:5](=[O:6])[CH:7]=[CH:8][c:9]1[n:10][c:11]([CH2:12][O:13][c:14]2[cH:15][cH:16][c:17]([CH2:18][O:19][c:20]3[n:21][n:22](-[c:35]4[cH:36][cH:37][cH:38][cH:39][cH:40]4)[cH:23][c:24]3[CH:25]=[CH:26][P:27](=[O:28])([O:29][CH2:30][CH3:31])[O:32][CH2:33][CH3:34])[cH:41][c:42]2[O:43][CH3:44])[c:45]([CH3:46])[o:47]1.[OH2:1]>>[OH:1][C:5](=[O:6])[CH:7]=[CH:8][c:9]1[n:10][c:11]([CH2:12][O:13][c:14]2[cH:15][cH:16][c:17]([CH2:18][O:19][c:20]3[n:21][n:22](-[c:35]4[cH:36][cH:37][cH:38][cH:39][cH:40]4)[cH:23][c:24]3[CH:25]=[CH:26][P:27](=[O:28])([O:29][CH2:30][CH3:31])[O:32][CH2:33][CH3:34])[cH:41][c:42]2[O:43][CH3:44])[c:45]([CH3:46])[o:47]1,CCO[C:5](=[O:6])[CH:7]=[CH:8][c:9]1[n:10][c:11]([CH2:12][O:13][c:14]2[cH:15][cH:16][c:17]([CH2:18][O:19][c:20]3[n:21][n:22](-[c:35]4[cH:36][cH:37][cH:38][cH:39][cH:40]4)[cH:23][c:24]3[CH:25]=[CH:26][P:27](=[O:28])([O:29][CH2:30][CH3:31])[O:32][CH2:33][CH3:34])[cH:41][c:42]2[O:43][CH3:44])[c:45]([CH3:46])[o:47]1.[OH2:1]>>[OH:1][C:5](=[O:6])[CH:7]=[CH:8][c:9]1[n:10][c:11]([CH2:12][O:13][c:14]2[cH:15][cH:16][c:17]([CH2:18][O:19][c:20]3[n:21][n:22](-[c:35]4[cH:36][cH:37][cH:38][cH:39][cH:40]4)[cH:23][c:24]3[CH:25]=[CH:26][P:27](=[O:28])([O:29][CH2:30][CH3:31])[O:32][CH2:33][CH3:34])[cH:41][c:42]2[O:43][CH3:44])[c:45]([CH3:46])[o:47]1,CC[O:34][C:32]([CH:31]=[CH:30][c:29]1[n:28][c:27]([CH2:26][O:25][c:24]2[cH:23][cH:22][c:21]([CH2:20][O:19][c:18]3[c:8]([CH:7]=[CH:6][P:4]([O:3][CH2:2][CH3:1])(=[O:5])[O:42][CH2:43][CH3:44])[cH:9][n:10](-[c:11]4[cH:12][cH:13][cH:14][cH:15][cH:16]4)[n:17]3)[cH:41][c:38]2[O:39][CH3:40])[c:36]([CH3:37])[o:35]1)=[O:33].O>>[CH3:1][CH2:2][O:3][P:4](=[O:5])([CH:6]=[CH:7][c:8]1[cH:9][n:10](-[c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[n:17][c:18]1[O:19][CH2:20][c:21]1[cH:22][cH:23][c:24]([O:25][CH2:26][c:27]2[n:28][c:29]([CH:30]=[CH:31][C:32](=[O:33])[OH:34])[o:35][c:36]2[CH3:37])[c:38]([O:39][CH3:40])[cH:41]1)[O:42][CH2:43][CH3:44],[CH2:35]([CH3:36])[O:34][P:32]([O:37][CH2:38][CH3:39])(=[O:33])[CH:31]=[CH:30][c:29]1[c:19]([O:18][CH2:17][c:16]2[cH:40][c:41]([O:42][CH3:43])[c:13]([O:12][CH2:11][c:10]3[n:9][c:8]([o:46][c:44]3[CH3:45])[CH:7]=[CH:6][C:4]([O:3][CH2:2][CH3:1])=[O:5])[cH:14][cH:15]2)[n:20][n:21](-[c:22]4[cH:27][cH:26][cH:25][cH:24][cH:23]4)[cH:28]1.[OH2:47]>>[cH:24]1[cH:23][c:22]([cH:27][cH:26][cH:25]1)-[n:21]2[cH:28][c:29]([c:19]([O:18][CH2:17][c:16]3[cH:40][c:41]([O:42][CH3:43])[c:13]([cH:14][cH:15]3)[O:12][CH2:11][c:10]4[n:9][c:8]([CH:7]=[CH:6][C:4](=[O:5])[OH:47])[o:46][c:44]4[CH3:45])[n:20]2)[CH:30]=[CH:31][P:32]([O:34][CH2:35][CH3:36])([O:37][CH2:38][CH3:39])=[O:33],True,0.5336498229462064,0,patent
Cc1sc(C(=O)C=Cc2ccc(C(=O)O)cc2)c2c1C1C(C2)C1(C)C>>Cc1sc(C(=O)CCc2ccc(C(=O)O)cc2)c2c1C1C(C2)C1(C)C,[CH3:1][c:2]1[s:3][c:4]([C:5](=[O:6])[CH:7]=[CH:8][c:9]2[cH:10][cH:11][c:12]([C:15]([OH:16])=[O:17])[cH:13][cH:14]2)[c:18]2[c:22]1[CH:21]1[CH:20]([CH2:19]2)[C:23]1([CH3:24])[CH3:25]>>[CH3:1][c:2]1[s:3][c:4]([C:5](=[O:6])[CH2:7][CH2:8][c:9]2[cH:10][cH:11][c:12]([C:15]([OH:16])=[O:17])[cH:13][cH:14]2)[c:18]2[c:22]1[CH:21]1[CH:20]([CH2:19]2)[C:23]1([CH3:24])[CH3:25],[CH3:1][c:2]1[s:3][c:4]([C:5](=[O:6])[CH:7]=[CH:8][c:9]2[cH:10][cH:11][c:12]([C:15]([OH:16])=[O:17])[cH:13][cH:14]2)[c:18]2[c:22]1[CH:21]1[CH:20]([CH2:19]2)[C:23]1([CH3:24])[CH3:25]>>[CH3:1][c:2]1[s:3][c:4]([C:5](=[O:6])[CH2:7][CH2:8][c:9]2[cH:10][cH:11][c:12]([C:15]([OH:16])=[O:17])[cH:13][cH:14]2)[c:18]2[c:22]1[CH:21]1[CH:20]([CH2:19]2)[C:23]1([CH3:24])[CH3:25],[CH3:1][c:2]1[s:3][c:4]([C:5](=[O:6])[CH:7]=[CH:8][c:9]2[cH:10][cH:11][c:12]([C:13](=[O:14])[OH:15])[cH:16][cH:17]2)[c:18]2[c:19]1[CH:20]1[CH:21]([CH2:22]2)[C:23]1([CH3:24])[CH3:25]>>[CH3:1][c:2]1[s:3][c:4]([C:5](=[O:6])[CH2:7][CH2:8][c:9]2[cH:10][cH:11][c:12]([C:13](=[O:14])[OH:15])[cH:16][cH:17]2)[c:18]2[c:19]1[CH:20]1[CH:21]([CH2:22]2)[C:23]1([CH3:24])[CH3:25],[CH3:24][C:23]1([CH3:25])[CH:21]2[CH2:22][c:18]3[c:4]([C:5]([CH:7]=[CH:8][c:9]4[cH:17][cH:16][c:12]([cH:11][cH:10]4)[C:13](=[O:15])[OH:14])=[O:6])[s:3][c:2]([CH3:1])[c:19]3[CH:20]12>>[cH:11]1[cH:10][c:9]([cH:17][cH:16][c:12]1[C:13]([OH:14])=[O:15])[CH2:8][CH2:7][C:5]([c:4]2[s:3][c:2]([CH3:1])[c:19]3[c:18]2[CH2:22][CH:21]4[C:23]([CH3:24])([CH3:25])[CH:20]34)=[O:6],True,0.7441089358759648,0,patent
COc1ccc2c(c1)sc1nc(C(O)C3CC3)cn12>>COc1ccc2c(c1)sc1nc(C(=O)C3CC3)cn12,[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]2[c:7]([cH:8]1)[s:9][c:10]1[n:11][c:12]([CH:15]([OH:16])[CH:17]3[CH2:18][CH2:19]3)[cH:13][n:14]21>>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]2[c:7]([cH:8]1)[s:9][c:10]1[n:11][c:12]([C:15](=[O:16])[CH:17]3[CH2:18][CH2:19]3)[cH:13][n:14]21,[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]2[c:7]([cH:8]1)[s:9][c:10]1[n:11][c:12]([CH:15]([OH:16])[CH:17]3[CH2:18][CH2:19]3)[cH:13][n:14]21>>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]2[c:7]([cH:8]1)[s:9][c:10]1[n:11][c:12]([C:15](=[O:16])[CH:17]3[CH2:18][CH2:19]3)[cH:13][n:14]21,[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]2[c:7]([cH:8]1)[s:9][c:10]1[n:11][c:12]([CH:13]([OH:14])[CH:15]3[CH2:16][CH2:17]3)[cH:18][n:19]21>>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]2[c:7]([cH:8]1)[s:9][c:10]1[n:11][c:12]([C:13](=[O:14])[CH:15]3[CH2:16][CH2:17]3)[cH:18][n:19]21,[CH2:16]1[CH2:17][CH:15]1[CH:13]([c:12]2[n:11][c:10]3[n:19]([cH:18]2)[c:6]4[cH:5][cH:4][c:3]([cH:8][c:7]4[s:9]3)[O:2][CH3:1])[OH:14]>>[CH2:16]1[CH2:17][CH:15]1[C:13](=[O:14])[c:12]2[n:11][c:10]3[n:19]([c:6]4[cH:5][cH:4][c:3]([O:2][CH3:1])[cH:8][c:7]4[s:9]3)[cH:18]2,True,0.965409452659139,0,patent
COc1ccc([N+](=O)[O-])c2nc(C)sc12>>Cc1nc2c([N+](=O)[O-])ccc(O)c2s1,[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([N+:7]([O-:8])=[O:9])[c:10]2[n:11][c:12]([CH3:13])[s:14][c:15]12>>[OH:2][c:3]1[cH:4][cH:5][c:6]([N+:7]([O-:8])=[O:9])[c:10]2[n:11][c:12]([CH3:13])[s:14][c:15]12,C[O:2][c:3]1[cH:4][cH:5][c:6]([N+:7]([O-:8])=[O:9])[c:10]2[n:11][c:12]([CH3:13])[s:14][c:15]12>>[OH:2][c:3]1[cH:4][cH:5][c:6]([N+:7]([O-:8])=[O:9])[c:10]2[n:11][c:12]([CH3:13])[s:14][c:15]12,C[O:12][c:11]1[cH:10][cH:9][c:5]([N+:6](=[O:7])[O-:8])[c:4]2[n:3][c:2]([CH3:1])[s:14][c:13]21>>[CH3:1][c:2]1[n:3][c:4]2[c:5]([N+:6](=[O:7])[O-:8])[cH:9][cH:10][c:11]([OH:12])[c:13]2[s:14]1,[c:3]1([c:15]2[c:10]([n:11][c:12]([s:14]2)[CH3:13])[c:6]([cH:5][cH:4]1)[N+:7]([O-:9])=[O:8])[O:2][CH3:1]>>[cH:4]1[c:3]([OH:2])[c:15]2[c:10]([n:11][c:12]([s:14]2)[CH3:13])[c:6]([cH:5]1)[N+:7]([O-:9])=[O:8],True,0.991698770457578,0,patent
COc1cc(OC)cc(C(O)c2cccc(OCc3ccccc3)c2)c1>>COc1cc(OC)cc(C(=O)c2cccc(OCc3ccccc3)c2)c1,[CH3:1][O:2][c:3]1[cH:4][c:5]([O:6][CH3:7])[cH:8][c:9]([CH:11]([OH:12])[c:13]2[cH:14][cH:15][cH:16][c:17]([O:18][CH2:19][c:20]3[cH:21][cH:22][cH:23][cH:24][cH:25]3)[cH:26]2)[cH:10]1>>[CH3:1][O:2][c:3]1[cH:4][c:5]([O:6][CH3:7])[cH:8][c:9]([C:11](=[O:12])[c:13]2[cH:14][cH:15][cH:16][c:17]([O:18][CH2:19][c:20]3[cH:21][cH:22][cH:23][cH:24][cH:25]3)[cH:26]2)[cH:10]1,[CH3:1][O:2][c:3]1[cH:4][c:5]([O:6][CH3:7])[cH:8][c:9]([CH:11]([OH:12])[c:13]2[cH:14][cH:15][cH:16][c:17]([O:18][CH2:19][c:20]3[cH:21][cH:22][cH:23][cH:24][cH:25]3)[cH:26]2)[cH:10]1>>[CH3:1][O:2][c:3]1[cH:4][c:5]([O:6][CH3:7])[cH:8][c:9]([C:11](=[O:12])[c:13]2[cH:14][cH:15][cH:16][c:17]([O:18][CH2:19][c:20]3[cH:21][cH:22][cH:23][cH:24][cH:25]3)[cH:26]2)[cH:10]1,[CH3:1][O:2][c:3]1[cH:4][c:5]([O:6][CH3:7])[cH:8][c:9]([CH:10]([OH:11])[c:12]2[cH:13][cH:14][cH:15][c:16]([O:17][CH2:18][c:19]3[cH:20][cH:21][cH:22][cH:23][cH:24]3)[cH:25]2)[cH:26]1>>[CH3:1][O:2][c:3]1[cH:4][c:5]([O:6][CH3:7])[cH:8][c:9]([C:10](=[O:11])[c:12]2[cH:13][cH:14][cH:15][c:16]([O:17][CH2:18][c:19]3[cH:20][cH:21][cH:22][cH:23][cH:24]3)[cH:25]2)[cH:26]1,[cH:20]1[cH:21][cH:22][cH:23][cH:24][c:19]1[CH2:18][O:17][c:16]2[cH:15][cH:14][cH:13][c:12]([CH:10]([OH:11])[c:9]3[cH:8][c:5]([O:6][CH3:7])[cH:4][c:3]([cH:26]3)[O:2][CH3:1])[cH:25]2>>[cH:21]1[cH:20][c:19]([cH:24][cH:23][cH:22]1)[CH2:18][O:17][c:16]2[cH:15][cH:14][cH:13][c:12]([cH:25]2)[C:10]([c:9]3[cH:8][c:5]([O:6][CH3:7])[cH:4][c:3]([cH:26]3)[O:2][CH3:1])=[O:11],True,0.7894734436507602,0,patent
