data_idx,mapped_rxn,template
241964,C1CCOC1.CCN(CC)CC.ClC(Cl)(Cl)O[C:6](Cl)=[O:7].[CH3:1][CH:2]1[CH2:3][CH2:4][NH:5][CH2:27][CH2:28]1.[NH2:8][C@@H:9]([CH2:10][c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1)[C:17](=[O:18])[O:19][CH2:20][c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1>>[CH3:1][CH:2]1[CH2:3][CH2:4][N:5]([C:6](=[O:7])[NH:8][C@@H:9]([CH2:10][c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[C:17](=[O:18])[O:19][CH2:20][c:21]2[cH:22][cH:23][cH:24][cH:25][cH:26]2)[CH2:27][CH2:28]1,[N:2].[N:3].Cl-[C:1](=O)-O-C(-Cl)(-Cl)-Cl>>O=[C:1](-[N:2])-[N:3]
242397,CO.[CH3:1][S:2][C:4]1([c:5]2[cH:6][c:7]([OH:8])[cH:9][c:10]([F:11])[cH:12]2)[CH2:13][CH2:14][O:15][CH2:16][CH2:17]1.O[OH:3]>>[CH3:1][S:2](=[O:3])[C:4]1([c:5]2[cH:6][c:7]([OH:8])[cH:9][c:10]([F:11])[cH:12]2)[CH2:13][CH2:14][O:15][CH2:16][CH2:17]1,[S:1].O-[O:2]>>[S:1]=[O:2]
242649,CC(=O)O.CCO.COCCOC.CS[c:23]1[n:22][c:21]2[n:4]([CH2:5][c:6]3[cH:7][cH:8][c:9]([C:10](=[O:11])[c:12]4[cH:13][cH:14][c:15]([F:16])[cH:17][cH:18]4)[cH:19][cH:20]3)[cH:3][c:2]([CH3:1])[c:28]2[c:26](=[O:27])[n:24]1[CH3:25].[Ni]>>[CH3:1][c:2]1[cH:3][n:4]([CH2:5][c:6]2[cH:7][cH:8][c:9]([C:10](=[O:11])[c:12]3[cH:13][cH:14][c:15]([F:16])[cH:17][cH:18]3)[cH:19][cH:20]2)[c:21]2[n:22][cH:23][n:24]([CH3:25])[c:26](=[O:27])[c:28]12,C-S-[c:1]>>[c:1]
243008,CO.ClC(Cl)Cl.O=S(Cl)[Cl:1].O[CH2:2][c:3]1[cH:4][cH:5][cH:6][c:7](/[CH:8]=[CH:9]/[c:10]2[cH:11][cH:12][c:13]3[cH:14][cH:15][c:16]([Cl:17])[cH:18][c:19]3[n:20]2)[cH:21]1>>[Cl:1][CH2:2][c:3]1[cH:4][cH:5][cH:6][c:7](/[CH:8]=[CH:9]/[c:10]2[cH:11][cH:12][c:13]3[cH:14][cH:15][c:16]([Cl:17])[cH:18][c:19]3[n:20]2)[cH:21]1,O-[C:1].Cl-S(=O)-[Cl:2]>>[C:1]-[Cl:2]
245968,CO[C:35]([C@@H:24]([NH:23][C:21]([C@H:13]([NH:2][CH3:1])[CH2:14][c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1)=[O:22])[CH2:25][c:26]1[cH:27][nH:28][c:29]2[cH:30][cH:31][cH:32][cH:33][c:34]12)=[O:36].Cl.[OH:37][C:3](=[O:4])[c:5]1[cH:6][c:7]([Br:8])[cH:9][c:10]([Br:11])[cH:12]1>>[CH3:1][N:2]([C:3](=[O:4])[c:5]1[cH:6][c:7]([Br:8])[cH:9][c:10]([Br:11])[cH:12]1)[C@H:13]([CH2:14][c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1)[C:21](=[O:22])[NH:23][C@@H:24]([CH2:25][c:26]1[cH:27][nH:28][c:29]2[cH:30][cH:31][cH:32][cH:33][c:34]12)[C:35](=[O:36])[OH:37],[N:4].C-O-[C:1]=O.O=[C:3](-[O:2])-c>>O=[C:1]-[O:2].O=[C:3](-[N:4])-c
247202,CCN(CC)CC.CN(C)C=O.Cl.I[CH3:12].[C:9](=[S:10])=[S:11].[CH3:1][CH2:2][O:3][c:4]1[cH:5][cH:6][c:7]([NH2:8])[cH:13][c:14]1[F:15]>>[CH3:1][CH2:2][O:3][c:4]1[cH:5][cH:6][c:7]([NH:8][C:9](=[S:10])[S:11][CH3:12])[cH:13][c:14]1[F:15],[N:1].I-[C:4].[C:2]=[S:3]>>[N:1]-[C:2]-[S:3]-[C:4]
247231,C1CCOC1.CC(=O)O.CO.O=C(OCC(Cl)(Cl)Cl)[N:2]([CH3:1])[CH:3]1[CH2:4][N:5]([C:6](=[O:7])[NH:8][c:9]2[cH:10][cH:11][c:12]([C:13]([F:14])([F:15])[F:16])[cH:17][cH:18]2)[N:19]=[C:20]1[c:21]1[cH:22][cH:23][c:24]([Cl:25])[cH:26][cH:27]1.[Zn]>>[CH3:1][NH:2][CH:3]1[CH2:4][N:5]([C:6](=[O:7])[NH:8][c:9]2[cH:10][cH:11][c:12]([C:13]([F:14])([F:15])[F:16])[cH:17][cH:18]2)[N:19]=[C:20]1[c:21]1[cH:22][cH:23][c:24]([Cl:25])[cH:26][cH:27]1,Cl-C(-Cl)(-Cl)-C-O-C(=O)-[N:1]>>[N:1]
248808,C1CCC2=NCCCN2CC1.[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6]([CH3:7])=[CH:8][CH:9]([CH3:10])[CH3:11]>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH:6]([CH3:7])[CH:8]=[C:9]([CH3:10])[CH3:11],[C:3]-[C:2]=[C:1]>>[C:1]-[C:2]=[C:3]
249137,CC(C)(C)OC(=O)[N:14]1[CH2:13][CH2:12][CH:11]([c:10]2[cH:9][nH:8][c:7]3[cH:6][cH:5][c:4]([NH2:3])[n:18][c:17]32)[CH2:16][CH2:15]1.Cl[C:2](=[O:1])[c:19]1[cH:20][cH:21][s:22][cH:23]1>>[O:1]=[C:2]([NH:3][c:4]1[cH:5][cH:6][c:7]2[nH:8][cH:9][c:10]([CH:11]3[CH2:12][CH2:13][NH:14][CH2:15][CH2:16]3)[c:17]2[n:18]1)[c:19]1[cH:20][cH:21][s:22][cH:23]1,[N:3].Cl-[C:2]=O.C-C(-C)(-C)-O-C(=O)-[N:1]>>[N:1].O=[C:2]-[N:3]
249646,C[Al](C)C.ClCCl.[O:1]=[C:2]([CH2:3][CH2:4][C:5](=[CH2:6])[C:25](=[O:26])[O:27][CH2:28][c:29]1[cH:30][cH:31][cH:32][cH:33][cH:34]1)[O:35][CH2:36][c:37]1[cH:38][cH:39][cH:40][cH:41][cH:42]1.[P:7]([O-:8])([O:9][CH2:10][c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1)[O:17][CH2:18][c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1>>[O:1]=[C:2]([CH2:3][CH2:4][CH:5]([CH2:6][P:7](=[O:8])([O:9][CH2:10][c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1)[O:17][CH2:18][c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1)[C:25](=[O:26])[O:27][CH2:28][c:29]1[cH:30][cH:31][cH:32][cH:33][cH:34]1)[O:35][CH2:36][c:37]1[cH:38][cH:39][cH:40][cH:41][cH:42]1,[O:4]-[P:3].[C:1]=[C:2]>>[C:1]-[C:2]-[P:3]=[O:4]
252343,C1CCOC1.CC(C)[N-]C(C)C.CS[S:2][CH3:1].[Li+].[cH:3]1[cH:4][cH:5][c:6](-[c:7]2[cH:8][cH:9][c:10]([C:11]([F:12])([F:13])[F:14])[cH:15][cH:16]2)[n:17][c:18]1[F:19]>>[CH3:1][S:2][c:3]1[cH:4][cH:5][c:6](-[c:7]2[cH:8][cH:9][c:10]([C:11]([F:12])([F:13])[F:14])[cH:15][cH:16]2)[n:17][c:18]1[F:19],[c:1].C-S-[S:2]>>[c:1]-[S:2]
254713,C1COCCO1.CCO[C:4]([CH:2]([CH3:1])[CH3:3])=[O:5].Cl.[CH3:6][C:7](=[O:8])[c:9]1[cH:10][cH:11][c:12]([F:13])[c:14]2[cH:15][cH:16][c:17]([F:18])[cH:19][c:20]12.[H-].[Na+]>>[CH3:1][CH:2]([CH3:3])[C:4](=[O:5])[CH2:6][C:7](=[O:8])[c:9]1[cH:10][cH:11][c:12]([F:13])[c:14]2[cH:15][cH:16][c:17]([F:18])[cH:19][c:20]12,O=C-[C:1].C-C-O-[C:2]=O>>O=C-[C:1]-[C:2]=O
259761,COCCOC.O=[C:3]([CH2:2][Cl:1])[CH2:4]Cl.[n:5]1[cH:6][cH:7][cH:8][cH:9][c:10]1[NH2:11]>>[Cl:1][CH2:2][c:3]1[cH:4][n:5]2[cH:6][cH:7][cH:8][cH:9][c:10]2[n:11]1,Cl-[C:2]-[C:3]=O.[N:4]-[c:5]:[n:1]>>[n:1]1:[c:2]:[c:3]:[n:4]:[c:5]:1
263955,CCN=C=NCCCN(C)C.CN(C)C=O.Cl.O[C:21]([CH2:20][n:19]1[c:2]([CH3:1])[n:3][cH:4][c:5]([NH:6][C:7](=[O:8])[O:9][CH2:10][c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[c:17]1=[O:18])=[O:22].On1nnc2ccccc21.[NH2:23][CH:24]([CH2:25][c:26]1[cH:27][cH:28][cH:29][cH:30][cH:31]1)[CH:32]([OH:33])[C:34]([F:35])([F:36])[F:37]>>[CH3:1][c:2]1[n:3][cH:4][c:5]([NH:6][C:7](=[O:8])[O:9][CH2:10][c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[c:17](=[O:18])[n:19]1[CH2:20][C:21](=[O:22])[NH:23][CH:24]([CH2:25][c:26]1[cH:27][cH:28][cH:29][cH:30][cH:31]1)[C:32](=[O:33])[C:34]([F:35])([F:36])[F:37],[N:4].[C:1]-[O:2].O-[C:3]=O>>[C:1]=[O:2].O=[C:3]-[N:4]
264777,CO.Cl.NO.[NH2:3][OH:4].[Na+].[OH-].c1ccc(O[C:2](=[NH:1])[N:5]2[CH2:6][CH2:7][CH:8]([CH2:9][C:10](=[O:11])[N:12]3[CH2:13][CH2:14][CH:15]([CH:16]4[c:17]5[n:18][cH:19][c:20]([Br:21])[cH:22][c:23]5[CH2:24][CH2:25][c:26]5[cH:27][c:28]([Cl:29])[cH:30][c:31]([Cl:32])[c:33]54)[CH2:34][CH2:35]3)[CH2:36]2)cc1>>[NH:1]=[C:2]([NH:3][OH:4])[N:5]1[CH2:6][CH2:7][CH:8]([CH2:9][C:10](=[O:11])[N:12]2[CH2:13][CH2:14][CH:15]([CH:16]3[c:17]4[n:18][cH:19][c:20]([Br:21])[cH:22][c:23]4[CH2:24][CH2:25][c:26]4[cH:27][c:28]([Cl:29])[cH:30][c:31]([Cl:32])[c:33]43)[CH2:34][CH2:35]2)[CH2:36]1,[N:2].N=[C:1]-O-c1:c:c:c:c:c:1>>N=[C:1]-[N:2]
265638,ClC(Cl)Cl.O=S([Cl:1])[Cl:2].O[CH2:3][CH2:4][O:5][c:6]1[cH:7][cH:8][cH:9][n:10][cH:11]1>>[Cl:2][CH2:3][CH2:4][O:5][c:6]1[cH:7][cH:8][cH:9][n:10][cH:11]1.[ClH:1],O-[C:1].Cl-S(=O)-[Cl:2]>>[C:1]-[Cl:2]
267389,CCN(C=O)CC.CN(C)C=O.O=S(Cl)[Cl:8].O[c:7]1[c:6]2[c:4]([Cl:5])[cH:3][c:2]([Cl:1])[cH:13][c:12]2[n:11][cH:10][cH:9]1>>[Cl:1][c:2]1[cH:3][c:4]([Cl:5])[c:6]2[c:7]([Cl:8])[cH:9][cH:10][n:11][c:12]2[cH:13]1,O-[c:1].Cl-S(=O)-[Cl:2]>>[c:1]-[Cl:2]
267472,C1CCOC1.CC(C)(C)[Si](c1ccccc1)(c1ccccc1)[O:11][c:10]1[cH:9][cH:8][cH:7][c:6]([CH2:5][CH:4]2[CH2:3][C:2](=[O:1])[O:31][CH:13]2[c:14]2[n:15][c:16](-[c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[c:23](-[c:24]3[cH:25][cH:26][cH:27][cH:28][cH:29]3)[o:30]2)[cH:12]1.CCCC[N+](CCCC)(CCCC)CCCC.[F-]>>[O:1]=[C:2]1[CH2:3][CH:4]([CH2:5][c:6]2[cH:7][cH:8][cH:9][c:10]([OH:11])[cH:12]2)[CH:13]([c:14]2[n:15][c:16](-[c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[c:23](-[c:24]3[cH:25][cH:26][cH:27][cH:28][cH:29]3)[o:30]2)[O:31]1,C-C(-C)(-C)-[Si](-[O:1]-c)(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1>>[O:1]-c
270926,CCN(CC)CC.CCOP(=O)(C#N)OCC.Cl.ClCCl.O=[CH2:4].O[C:12](=[O:13])[c:14]1[cH:15][cH:16][c:17]([C:18](=[O:19])[c:20]2[cH:21][c:22]([Cl:23])[cH:24][c:25]([Cl:26])[cH:27]2)[cH:28][cH:29]1.[CH3:1][NH:2][CH3:3].[cH:5]1[cH:6][c:7]2[c:8]([o:9]1)[CH2:10][NH:11][CH2:30][CH2:31]2>>[CH3:1][N:2]([CH3:3])[CH2:4][c:5]1[cH:6][c:7]2[c:8]([o:9]1)[CH2:10][N:11]([C:12](=[O:13])[c:14]1[cH:15][cH:16][c:17]([C:18](=[O:19])[c:20]3[cH:21][c:22]([Cl:23])[cH:24][c:25]([Cl:26])[cH:27]3)[cH:28][cH:29]1)[CH2:30][CH2:31]2,[N:3].[N:2].[c:5].O=[C:4].O-[C:1]=O>>O=[C:1]-[N:2].[N:3]-[C:4]-[c:5]
271223,C1CCCCC1.C1CCOC1.CC(C)[N-]C(C)C.I[CH2:4][CH2:5][CH2:6][CH2:7][CH:8]([F:9])[F:10].O.[Li+].[N:1]#[C:2][CH2:3][c:11]1[c:12]([Cl:13])[s:14][c:15]2[cH:16][cH:17][cH:18][cH:19][c:20]12>>[N:1]#[C:2][CH:3]([CH2:4][CH2:5][CH2:6][CH2:7][CH:8]([F:9])[F:10])[c:11]1[c:12]([Cl:13])[s:14][c:15]2[cH:16][cH:17][cH:18][cH:19][c:20]12,I-[C:2].N#C-[C:1]-c>>N#C-[C:1](-[C:2])-c
274220,[CH2:5]=[C:6]([CH2:7][CH2:8][CH2:9][c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1)[C:16](=[O:17])[OH:18].[CH3:1][C:2]([OH:3])=[S:4]>>[CH3:1][C:2](=[O:3])[S:4][CH2:5][CH:6]([CH2:7][CH2:8][CH2:9][c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1)[C:16](=[O:17])[OH:18],[C:1]=[C:2].[O:5]-[C:4]=[S:3]>>[C:1]-[C:2]-[S:3]-[C:4]=[O:5]
274843,[NH:16]1[CH2:17][CH2:18][N:19]([c:20]2[cH:21][c:22]([CH3:23])[cH:24][c:25]([CH3:26])[cH:27]2)[CH2:28][CH2:29]1.c1ccc(O[C:14]([NH:13][c:12]2[c:3]([O:2][CH3:1])[n:4][c:5]([CH3:6])[c:7]([C:8]([CH3:9])=[O:10])[cH:11]2)=[S:15])cc1>>[CH3:1][O:2][c:3]1[n:4][c:5]([CH3:6])[c:7]([C:8]([CH3:9])=[O:10])[cH:11][c:12]1[NH:13][C:14](=[S:15])[N:16]1[CH2:17][CH2:18][N:19]([c:20]2[cH:21][c:22]([CH3:23])[cH:24][c:25]([CH3:26])[cH:27]2)[CH2:28][CH2:29]1,[N:2].S=[C:1]-O-c1:c:c:c:c:c:1>>S=[C:1]-[N:2]
275128,C1CN2CCN1CC2.CCOC(C)=O.Cl.O.[CH2:1]=[CH:2][C:3](=[O:4])[O:5][CH3:6].[CH:7](=[O:8])[c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1>>[CH2:1]=[C:2]([C:3](=[O:4])[O:5][CH3:6])[CH:7]([OH:8])[c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1,C=[C:1].[C:2]=[O:3]>>C=[C:1]-[C:2]-[O:3]
275253,CCO[C:11](=[O:12])[CH2:13][C:2](=O)[CH3:1].[NH2:3][NH:4][c:5]1[cH:6][cH:7][cH:8][cH:9][n:10]1>>[CH3:1][C:2]1=[N:3][N:4]([c:5]2[cH:6][cH:7][cH:8][cH:9][n:10]2)[C:11](=[O:12])[CH2:13]1,O=[C:4].[N:2]-[N:3].C-C-O-[C:1]=O>>O=[C:1]-[N:2]-[N:3]=[C:4]
283010,CN(C)C=O.Cl.I[CH3:7].[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH2:6][c:8]1[cH:9][cH:10][c:11]2[c:12]([cH:13]1)[O:14][CH2:15][CH2:16][O:17]2.[H-].[Na+]>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH:6]([CH3:7])[c:8]1[cH:9][cH:10][c:11]2[c:12]([cH:13]1)[O:14][CH2:15][CH2:16][O:17]2,I-[C:2].O=C-[C:1]-c>>O=C-[C:1](-[C:2])-c
287127,CC1(C)[O:5][CH2:4][C@@H:3]([C:2]#[CH:1])[N:6]1[C:7](=[O:8])[O:9][C:10]([CH3:11])([CH3:12])[CH3:13].CO.Cc1ccc(S(=O)(=O)O)cc1.O.O>>[CH:1]#[C:2][C@H:3]([CH2:4][OH:5])[NH:6][C:7](=[O:8])[O:9][C:10]([CH3:11])([CH3:12])[CH3:13],C-C(-C)(-[N:1])-[O:2]>>[N:1].[O:2]
287188,COc1ccc(C[O:14][C:12]([c:11]2[c:10]([CH:5]([C:3]([O:2][CH3:1])=[O:4])[C:6](=[O:7])[O:8][CH3:9])[c:25]3[c:20]([c:16]([N+:17](=[O:18])[O-:19])[cH:15]2)[cH:21][cH:22][cH:23][cH:24]3)=[O:13])cc1.COc1ccccc1.O.O=C(O)C(F)(F)F>>[CH3:1][O:2][C:3](=[O:4])[CH:5]([C:6](=[O:7])[O:8][CH3:9])[c:10]1[c:11]([C:12](=[O:13])[OH:14])[cH:15][c:16]([N+:17](=[O:18])[O-:19])[c:20]2[cH:21][cH:22][cH:23][cH:24][c:25]12,C-O-c1:c:c:c(-C-[O:1]-C(=O)-c):c:c:1>>O=C(-[O:1])-c
287457,I[CH:2]([CH3:1])[CH3:3].[H-].[Li+].[n:4]1[c:5]([NH:6][c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)[s:13][c:14]2[n:15][cH:16][cH:17][cH:18][c:19]2[c:20]1=[O:21]>>[CH3:1][CH:2]([CH3:3])[n:4]1[c:5](=[N:6][c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)[s:13][c:14]2[n:15][cH:16][cH:17][cH:18][c:19]2[c:20]1=[O:21],I-[C:1].[N:4]-[c:3]:[n:2]>>[C:1]-[n:2]:[c:3]=[N:4]
287515,Br[CH2:4][CH2:3][O:2][CH3:1].CN(C)C=O.[H-].[Li+].[n:5]1[c:6]([NH:7][c:8]2[cH:9][cH:10][c:11]([Cl:12])[cH:13][cH:14]2)[s:15][c:16]2[n:17][cH:18][cH:19][cH:20][c:21]2[c:22]1=[O:23]>>[CH3:1][O:2][CH2:3][CH2:4][n:5]1[c:6](=[N:7][c:8]2[cH:9][cH:10][c:11]([Cl:12])[cH:13][cH:14]2)[s:15][c:16]2[n:17][cH:18][cH:19][cH:20][c:21]2[c:22]1=[O:23],Br-[C:1].[N:4]-[c:3]:[n:2]>>[C:1]-[n:2]:[c:3]=[N:4]
291346,[OH2:1].CCO[CH:2](OCC)[CH2:3][CH2:4][c:5]1[cH:6][n:7][c:8]2[n:9][cH:10][cH:11][n:12][c:13]2[cH:14]1.ClCCl.O=C(O)C(F)(F)F>>[O:1]=[CH:2][CH2:3][CH2:4][c:5]1[cH:6][n:7][c:8]2[n:9][cH:10][cH:11][n:12][c:13]2[cH:14]1,[O:1].C-C-O-[C:2]-O-C-C>>[O:1]=[C:2]
293724,CC(C)(C)[O-].CO[C:19](=O)[CH2:20][c:21]1[cH:22][cH:23][c:24]2[c:25]([cH:26]1)[O:27][CH2:28][O:29]2.ClCCl.O=C([O-])O.[CH3:1][CH2:2][c:3]1[n:4][n:5]([CH:6]([CH3:7])[CH2:8][CH2:9][CH2:10][c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[c:17]([NH2:18])[c:33]1[C:31]([NH2:30])=[O:32].[K+].[Na+]>>[CH3:1][CH2:2][c:3]1[n:4][n:5]([CH:6]([CH3:7])[CH2:8][CH2:9][CH2:10][c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[c:17]2[n:18][c:19]([CH2:20][c:21]3[cH:22][cH:23][c:24]4[c:25]([cH:26]3)[O:27][CH2:28][O:29]4)[nH:30][c:31](=[O:32])[c:33]12,C-O-[C:5]=O.O=[C:1](-[N:6])-[c:2]:[c:3]-[N:4]>>O=[c:1]1:[c:2]:[c:3]:[n:4]:[c:5]:[n:6]:1
297168,CC#N.Cl.O.O.O.O=P([O-])(O)O.O[OH:10].[CH3:1][n:2]1[n:3][c:4](-[c:5]2[cH:6][c:7]([CH:8]=[O:9])[c:11]([Cl:12])[cH:13][c:14]2[Cl:15])[c:16]([F:17])[c:18]1[O:19][CH:20]([F:21])[F:22].[Cl-].[Na+].[Na+]>>[CH3:1][n:2]1[n:3][c:4](-[c:5]2[cH:6][c:7]([C:8](=[O:9])[OH:10])[c:11]([Cl:12])[cH:13][c:14]2[Cl:15])[c:16]([F:17])[c:18]1[O:19][CH:20]([F:21])[F:22],O-[O:2].O=[C:1]>>O=[C:1]-[O:2]
298135,C=CCN1CC(O)CC1c1ccccc1.CCN(CC)CC.Cl[c:10]1[n:9][cH:8][n:16][c:13]([CH2:14][CH3:15])[c:11]1[Cl:12].O.[CH2:1]=[CH:2][CH2:3][N:4]1[CH2:5][CH:6]([NH2:7])[CH2:17][CH:18]1[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1>>[CH2:1]=[CH:2][CH2:3][N:4]1[CH2:5][CH:6]([NH:7][c:8]2[n:9][cH:10][c:11]([Cl:12])[c:13]([CH2:14][CH3:15])[n:16]2)[CH2:17][CH:18]1[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1,[c:2].[N:3].Cl-[c:1]>>[c:1].[c:2]-[N:3]
298718,O=[C:3]([CH2:2][Cl:1])[CH2:4]Cl.[O:5]=[C:6]([CH:7]=[CH:8][CH:9]1[CH2:10][CH2:11][CH2:12][CH2:13][CH2:14]1)[NH2:15]>>[Cl:1][CH2:2][c:3]1[cH:4][o:5][c:6](/[CH:7]=[CH:8]/[CH:9]2[CH2:10][CH2:11][CH2:12][CH2:13][CH2:14]2)[n:15]1,Cl-[C:2]-[C:1]=O.[N:5]-[C:4]=[O:3]>>[c:1]1:[c:2]:[o:3]:[c:4]:[n:5]:1
299045,Br[CH2:3][CH:2]=[CH2:1].O=[C:4]([CH3:5])[c-:6]1[cH:7][cH:8][cH:9][cH:10]1.[Fe+2:11].[I-].[I-].[Sm+2].[cH:12]1[cH:13][cH:14][cH-:15][cH:16]1>>[CH2:1]=[CH:2][CH:3]=[C:4]([CH3:5])[c-:6]1[cH:7][cH:8][cH:9][cH:10]1.[Fe+2:11].[cH:12]1[cH:13][cH:14][cH-:15][cH:16]1,Br-[C:1].O=[C:2]>>[C:1]=[C:2]
301936,CN(C)C=O.Cl.[CH3:1][c:2]1[cH:3][c:4]([O:5][CH2:6][CH2:7][CH2:8][O:9][NH2:10])[cH:14][c:15]([O:16][S:17](=[O:18])(=[O:19])[c:20]2[cH:21][cH:22][cH:23][cH:24][c:25]2[Cl:26])[cH:27]1.c1cnn([C:11](=[NH:12])[NH2:13])c1>>[CH3:1][c:2]1[cH:3][c:4]([O:5][CH2:6][CH2:7][CH2:8][O:9][NH:10][C:11](=[NH:12])[NH2:13])[cH:14][c:15]([O:16][S:17](=[O:18])(=[O:19])[c:20]2[cH:21][cH:22][cH:23][cH:24][c:25]2[Cl:26])[cH:27]1,[N:2].N=[C:1]-n1:c:c:c:n:1>>N=[C:1]-[N:2]
310027,O=[C:19]([C:6]([C:4]([O:3][CH2:2][CH3:1])=[O:5])=[N:7]O)[c:20]1[cH:21][cH:22][c:23]([N+:24](=[O:25])[O-:26])[cH:27][cH:28]1.[CH2:8]([c:9]1[cH:10][cH:11][c:12]([N+:13](=[O:14])[O-:15])[cH:16][cH:17]1)[NH2:18]>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[n:7][c:8](-[c:9]2[cH:10][cH:11][c:12]([N+:13](=[O:14])[O-:15])[cH:16][cH:17]2)[nH:18][c:19]1-[c:20]1[cH:21][cH:22][c:23]([N+:24](=[O:25])[O-:26])[cH:27][cH:28]1,[N:2]-[C:1]-c.O-[N:5]=[C:4]-[C:3]=O>>c-[c:1]1:[n:2]:[c:3]:[c:4]:[n:5]:1
314397,Cl.O=[C:9](Cl)[c:8]1[cH:7][cH:6][c:5]([C:2]([CH3:1])([CH3:3])[CH3:4])[cH:21][cH:20]1.[NH2:10][c:11]1[cH:12][cH:13][cH:14][cH:15][c:16]1[C:17](=[O:18])[OH:19].c1ccncc1>>[CH3:1][C:2]([CH3:3])([CH3:4])[c:5]1[cH:6][cH:7][c:8](-[c:9]2[n:10][c:11]3[cH:12][cH:13][cH:14][cH:15][c:16]3[c:17](=[O:18])[o:19]2)[cH:20][cH:21]1,Cl-[C:5]=O.O=[C:1](-[O:6])-[c:2]:[c:3]-[N:4]>>O=[c:1]1:[c:2]:[c:3]:[n:4]:[c:5]:[o:6]:1
318876,C1CCOC1.Cl[Mg][CH3:18].[CH3:1][c:2]1[c:3]([O:4][CH2:5][C:6](=[O:7])[O:8][C:9]([CH3:10])([CH3:11])[CH3:12])[cH:13][cH:14][cH:15][c:16]1[CH:17]=[O:19]>>[CH3:1][c:2]1[c:3]([O:4][CH2:5][C:6](=[O:7])[O:8][C:9]([CH3:10])([CH3:11])[CH3:12])[cH:13][cH:14][cH:15][c:16]1[CH:17]([CH3:18])[OH:19],Cl-[Mg]-[C:1].[C:2]=[O:3]>>[C:1]-[C:2]-[O:3]
320054,C1CCOC1.O=[N+:18]([O-])[c:17]1[c:12]([NH:11][CH2:10][C@@H:9]([NH:8][C:6]([O:5][C:2]([CH3:1])([CH3:3])[CH3:4])=[O:7])[C:19](=[O:20])[OH:21])[cH:13][cH:14][cH:15][cH:16]1.[C].[Pd]>>[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[NH:8][C@H:9]([CH2:10][NH:11][c:12]1[cH:13][cH:14][cH:15][cH:16][c:17]1[NH2:18])[C:19](=[O:20])[OH:21],O=[N:1]-[O-]>>[N:1]
321717,CC(C)(C)OC(=O)[NH:9][C@H:8]([C:6](O)=[O:7])[CH:10]([CH3:11])[CH3:12].CCN(CC)CC.CCN=C=NCCCN(C)C.On1nnc2ccccc21.[CH3:1][c:2]1[c:3]([CH2:4][OH:5])[n:13][c:14]([NH:15][c:16]2[cH:17][cH:18][c:19]([F:20])[cH:21][cH:22]2)[n:23][c:24]1[N:25]1[CH2:26][CH2:27][c:28]2[cH:29][cH:30][cH:31][cH:32][c:33]2[CH:34]1[CH3:35]>>[CH3:1][c:2]1[c:3]([CH2:4][O:5][C:6](=[O:7])[C@@H:8]([NH2:9])[CH:10]([CH3:11])[CH3:12])[n:13][c:14]([NH:15][c:16]2[cH:17][cH:18][c:19]([F:20])[cH:21][cH:22]2)[n:23][c:24]1[N:25]1[CH2:26][CH2:27][c:28]2[cH:29][cH:30][cH:31][cH:32][c:33]2[CH:34]1[CH3:35],[O:3]-C-c.O-[C:2]=O.C-C(-C)(-C)-O-C(=O)-[N:1]>>[N:1].O=[C:2]-[O:3]-C-c
