data_idx,mapped_rxn,template
290646,CCO.O=[C:13]1[c:8]2[cH:7][cH:6][cH:5][c:4]([N+:2](=[O:1])[O-:3])[c:9]2[O:10][CH2:11][CH2:12]1.[BH4-].[Na+]>>[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][cH:6][cH:7][c:8]2[c:9]1[O:10][CH2:11][CH:12]=[CH:13]2,O=[C:1]-[C:2]>>[C:1]=[C:2]
292458,Br[CH2:20][c:21]1[cH:22][cH:23][cH:24][cH:25][c:26]1[C:27]#[N:28].CN(C)C=O.O=C([O-])[O-].[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[cH:7][cH:8][c:9]([N+:10](=[O:11])[O-:12])[c:13]([NH:14][C:15](=[O:16])[CH2:17][CH2:18][CH3:19])[cH:29]1.[K+].[K+]>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[cH:7][cH:8][c:9]([N+:10](=[O:11])[O-:12])[c:13]([NH:14][C:15](=[O:16])[CH2:17][CH2:18][CH2:19][CH2:20][c:21]2[cH:22][cH:23][cH:24][cH:25][c:26]2[C:27]#[N:28])[cH:29]1,[C:1].Br-[C:2]>>[C:1]-[C:2]
294280,CCO.[CH3:1][C:2]([CH3:3])=[CH:4][CH2:5][c:6]1[c:7]([OH:8])[c:9]([CH2:10][CH:11]=[C:12]([CH3:13])[CH3:14])[c:15]([OH:16])[c:17]([C:18](=[O:19])[CH2:20][CH:21]([CH3:22])[CH3:23])[c:24]1[OH:25].[C].[Pd]>>[CH3:1][CH:2]([CH3:3])[CH2:4][CH2:5][c:6]1[c:7]([OH:8])[c:9]([CH2:10][CH2:11][CH:12]([CH3:13])[CH3:14])[c:15]([OH:16])[c:17]([C:18](=[O:19])[CH2:20][CH:21]([CH3:22])[CH3:23])[c:24]1[OH:25],[C:1]=[C:2].[C:3]=[C:4]>>[C:1]-[C:2].[C:3]-[C:4]
300120,COc1ccc(P2(=S)SP(c3ccc(OC)cc3)(=[S:31])S2)cc1.O=[c:30]1[c:23]([CH:22]2[c:11]3[n:10][c:8]([CH3:9])[n:7]([CH2:6][CH2:5][O:4][C:2]([CH3:1])=[O:3])[c:12]3[CH:13]=[CH:14][c:15]3[cH:16][c:17]([Cl:18])[cH:19][cH:20][c:21]32)[cH:24][n:25]([CH3:26])[c:27](=[O:28])[nH:29]1>>[CH3:1][C:2](=[O:3])[O:4][CH2:5][CH2:6][n:7]1[c:8]([CH3:9])[n:10][c:11]2[c:12]1[CH:13]=[CH:14][c:15]1[cH:16][c:17]([Cl:18])[cH:19][cH:20][c:21]1[CH:22]2[c:23]1[cH:24][n:25]([CH3:26])[c:27](=[O:28])[nH:29][c:30]1=[S:31],O=[c:1].C-O-c1:c:c:c(-P2(=S)-S-P(=[S:2])(-c3:c:c:c(-O-C):c:c:3)-S-2):c:c:1>>[c:1]=[S:2]
303405,ClCCl.I[I:6].O=S([O-])O.O[CH2:5][CH2:4][CH2:3][N:2]([CH3:1])[C:7](=[O:8])[O:9][C:10]([CH3:11])([CH3:12])[CH3:13].[Na+].c1c[nH]cn1.c1ccc(P(c2ccccc2)c2ccccc2)cc1>>[CH3:1][N:2]([CH2:3][CH2:4][CH2:5][I:6])[C:7](=[O:8])[O:9][C:10]([CH3:11])([CH3:12])[CH3:13],I-[I:1].O-[C:2]>>[I:1]-[C:2]
303497,CO.C[O-].Cc1ccccc1C.Cl.Cl[c:6]1[n:7][c:8](-[c:9]2[cH:10][cH:11][cH:12][cH:13][cH:14]2)[n:15][c:16](-[c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[n:23]1.O=S1(=O)CCCC1.[Na+].[OH:1][c:2]1[cH:3][cH:4][cH:5][c:24]([OH:25])[cH:26]1>>[OH:1][c:2]1[cH:3][cH:4][c:5](-[c:6]2[n:7][c:8](-[c:9]3[cH:10][cH:11][cH:12][cH:13][cH:14]3)[n:15][c:16](-[c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[n:23]2)[c:24]([OH:25])[cH:26]1,[c:1].Cl-[c:2]>>[c:1]-[c:2]
316668,C1CCOC1.CC(C)(C)[Si](C)(C)[O:42][C@H:41]1[C@H:6]([n:7]2[cH:8][n:9][c:10]3[c:11]([NH:12][CH2:13][CH:14]([c:15]4[cH:16][cH:17][cH:18][cH:19][cH:20]4)[c:21]4[cH:22][cH:23][cH:24][cH:25][cH:26]4)[n:27][c:28]([CH2:29][O:30][CH2:31][CH2:32][N:33]4[CH2:34][CH2:35][CH2:36][CH2:37][CH2:38]4)[n:39][c:40]23)[O:5][C@H:4]([CH2:3][O:2][CH3:1])[C@H:43]1[O:44][Si](C)(C)C(C)(C)C.CCCC[N+](CCCC)(CCCC)CCCC.[F-]>>[CH3:1][O:2][CH2:3][C@H:4]1[O:5][C@@H:6]([n:7]2[cH:8][n:9][c:10]3[c:11]([NH:12][CH2:13][CH:14]([c:15]4[cH:16][cH:17][cH:18][cH:19][cH:20]4)[c:21]4[cH:22][cH:23][cH:24][cH:25][cH:26]4)[n:27][c:28]([CH2:29][O:30][CH2:31][CH2:32][N:33]4[CH2:34][CH2:35][CH2:36][CH2:37][CH2:38]4)[n:39][c:40]23)[C@H:41]([OH:42])[C@@H:43]1[OH:44],C-C(-C)(-C)-[Si](-C)(-C)-[O:1].C-C(-C)(-C)-[Si](-C)(-C)-[O:2]>>[O:1].[O:2]
317932,CS(=O)(=O)[CH2:13][CH2:12][C:11]1([c:31]2[cH:32][cH:33][cH:34][cH:35][cH:36]2)[CH2:10][CH2:9][N:8]([C:6]([c:5]2[cH:4][c:3]([O:2][CH3:1])[c:42]([O:43][CH3:44])[c:39]([O:40][CH3:41])[cH:38]2)=[O:7])[CH2:37]1.I.[NH:14]1[CH2:15][CH2:16][CH:17]([C:18](=[O:19])[c:20]2[n:21][c:22]3[cH:23][cH:24][cH:25][cH:26][c:27]3[nH:28]2)[CH2:29][CH2:30]1>>[CH3:1][O:2][c:3]1[cH:4][c:5]([C:6](=[O:7])[N:8]2[CH2:9][CH2:10][C:11]([CH2:12][CH2:13][N:14]3[CH2:15][CH2:16][CH:17]([C:18](=[O:19])[c:20]4[n:21][c:22]5[cH:23][cH:24][cH:25][cH:26][c:27]5[nH:28]4)[CH2:29][CH2:30]3)([c:31]3[cH:32][cH:33][cH:34][cH:35][cH:36]3)[CH2:37]2)[cH:38][c:39]([O:40][CH3:41])[c:42]1[O:43][CH3:44],[N:1].C-S(=O)(=O)-[C:2]>>[N:1]-[C:2]
320379,C1COCCO1.CC(C)(C)OC(=O)[NH:21][CH2:20][CH2:19][NH:18][C:16]([c:15]1[cH:14][cH:13][cH:12][c:11]2[c:22]1[O:23][CH2:24][CH2:25][C:9]([C:7]([NH:6][C:4](=[NH:3])[NH2:5])=[O:8])=[CH:10]2)=[O:17].CC(C)OC(C)C.[ClH:1]>>[ClH:1].[ClH:1].[NH:3]=[C:4]([NH2:5])[NH:6][C:7](=[O:8])[C:9]1=[CH:10][c:11]2[cH:12][cH:13][cH:14][c:15]([C:16](=[O:17])[NH:18][CH2:19][CH2:20][NH2:21])[c:22]2[O:23][CH2:24][CH2:25]1,C-C(-C)(-C)-O-C(=O)-[N:1]>>[N:1]
320789,CC(=O)O[C@@H:8]1[O:7][C@H:6]([CH2:5][O:4][C:2]([CH3:1])=[O:3])[C@@H:40]([O:41][C:42]([CH3:43])=[O:44])[C@H:35]1[O:36][C:37]([CH3:38])=[O:39].CC(Cl)(Cl)Cl.CCOC(C)=O.C[Si](C)(C)OS(=O)(=O)C(F)(F)F.[nH:9]1[cH:10][n:11][c:12]2[c:13]([NH:14][CH2:15][CH:16]([c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[c:23]3[cH:24][cH:25][cH:26][cH:27][cH:28]3)[n:29][c:30]([C:31]#[N:32])[n:33][c:34]12>>[CH3:1][C:2](=[O:3])[O:4][CH2:5][C@H:6]1[O:7][C@@H:8]([n:9]2[cH:10][n:11][c:12]3[c:13]([NH:14][CH2:15][CH:16]([c:17]4[cH:18][cH:19][cH:20][cH:21][cH:22]4)[c:23]4[cH:24][cH:25][cH:26][cH:27][cH:28]4)[n:29][c:30]([C:31]#[N:32])[n:33][c:34]23)[C@H:35]([O:36][C:37]([CH3:38])=[O:39])[C@@H:40]1[O:41][C:42]([CH3:43])=[O:44],[n:2].C-C(=O)-O-[C:1]-O>>O-[C:1]-[n:2]
321899,Cc1ccccc1.O=S([Cl:8])[Cl:13].O[CH2:7][C@@H:6]([NH:5][CH2:4][CH:2]([CH3:1])[CH3:3])[CH2:9][CH:10]([CH3:11])[CH3:12]>>[CH3:1][CH:2]([CH3:3])[CH2:4][NH:5][C@H:6]([CH2:7][Cl:8])[CH2:9][CH:10]([CH3:11])[CH3:12].[ClH:13],O-[C:1].Cl-S(=O)-[Cl:2]>>[C:1]-[Cl:2]
327002,C1CCC2=NCCCN2CC1.C1CCOC1.O=P(c1ccccc1)(c1ccccc1)[N:11]=[N+:12]=[N-:13].O[CH2:10][c:9]1[c:6]([C:7]#[N:8])[cH:5][cH:4][c:3]([O:2][CH3:1])[cH:14]1>>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([C:7]#[N:8])[c:9]([CH2:10][N:11]=[N+:12]=[N-:13])[cH:14]1,O-[C:2].N=[N:1]-P(=O)(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1>>N=[N:1]-[C:2]
329859,CC[SiH](CC)CC.ClC(Cl)Cl.ClCCl.O=C(O)C(F)(F)F.O=[CH:17][c:18]1[cH:19][cH:20][c:21]([Cl:22])[cH:23][c:24]1[Cl:25].[CH3:1][O:2][CH2:3][c:4]1[nH:5][c:6]2[cH:7][cH:8][c:9]([C:10](=[O:11])[O:12][CH3:13])[cH:14][c:15]2[cH:16]1.[Na+].[OH-]>>[CH3:1][O:2][CH2:3][c:4]1[nH:5][c:6]2[cH:7][cH:8][c:9]([C:10](=[O:11])[O:12][CH3:13])[cH:14][c:15]2[c:16]1[CH2:17][c:18]1[cH:19][cH:20][c:21]([Cl:22])[cH:23][c:24]1[Cl:25],[c:1].O=[C:2]>>[c:1]-[C:2]
331850,C[N:2]([CH3:1])[CH2:3][CH2:4][CH2:5][C@@:6]1([c:7]2[cH:8][cH:9][c:10]([F:11])[cH:12][cH:13]2)[O:14][CH2:15][c:16]2[cH:17][c:18]([C:19]#[N:20])[cH:21][cH:22][c:23]21.O.O=C(O)C(=O)O.[O:24]=[C:25]([OH:26])[C:27](=[O:28])[OH:29]>>[CH3:1][NH:2][CH2:3][CH2:4][CH2:5][C:6]1([c:7]2[cH:8][cH:9][c:10]([F:11])[cH:12][cH:13]2)[O:14][CH2:15][c:16]2[cH:17][c:18]([C:19]#[N:20])[cH:21][cH:22][c:23]21.[O:24]=[C:25]([OH:26])[C:27](=[O:28])[OH:29],C-[N:1]>>[N:1]
334568,Cl[Si:18]([CH3:19])([CH3:20])[C:21]([CH3:22])([CH3:23])[CH3:24].[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[NH:8][c:9]1[cH:10][cH:11][cH:12][c:13]2[cH:14][cH:15][c:16]([OH:17])[cH:25][c:26]12.c1c[nH]cn1>>[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[NH:8][c:9]1[cH:10][cH:11][cH:12][c:13]2[cH:14][cH:15][c:16]([O:17][Si:18]([CH3:19])([CH3:20])[C:21]([CH3:22])([CH3:23])[CH3:24])[cH:25][c:26]12,Cl-[Si:1].[O:2]-c>>[Si:1]-[O:2]-c
335113,CCO.O=C[O-].[CH3:1][C:2]1([CH3:3])[CH2:4][C:5](=[O:6])[O:7][c:8]2[cH:9][cH:10][cH:11][cH:13][c:14]21.[NH4+:12].[Pd]>>[CH3:1][C:2]1([CH3:3])[CH2:4][C:5](=[O:6])[O:7][c:8]2[cH:9][cH:10][c:11]([NH2:12])[cH:13][c:14]21,[c:1].[N:2]>>[c:1]-[N:2]
335367,C1CCOC1.CC[N+](CC)(CC)S(=O)(=O)N=C([O-])OC.CC[N+](CC)(CC)S(=O)(=O)NC(=O)OC.[O:5]=[C:9]([C@H:10]([CH2:11][CH2:12][CH2:13][CH:14]1[CH2:15][CH2:16][CH2:17][CH2:18][CH2:19]1)[CH2:20][C:21](=[O:22])[O:23][C:24]([CH3:25])([CH3:26])[CH3:27])[NH:28][C@H:6]([C:4]([O:3][CH2:2][CH3:1])=O)[CH2:7][OH:8].[OH-]>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[C@@H:6]1[CH2:7][O:8][C:9]([C@H:10]([CH2:11][CH2:12][CH2:13][CH:14]2[CH2:15][CH2:16][CH2:17][CH2:18][CH2:19]2)[CH2:20][C:21](=[O:22])[O:23][C:24]([CH3:25])([CH3:26])[CH3:27])=[N:28]1,[O:3].O-[C:1]=O.[N:5]-[C:4]=[O:2]>>O-[C:1]=[O:2].[O:3]-[C:4]=[N:5]
337432,CC(=O)O.O.O=[N:30][O-].[CH3:1][c:2]1[cH:3][cH:4][c:5](-[c:6]2[n:7][o:8][c:9]([CH2:10][S:11][c:12]3[cH:13][cH:14][c:15]([CH2:16][CH2:17][NH:18][CH2:19][CH:20]([OH:21])[CH2:22][O:23][c:24]4[cH:25][cH:26][cH:27][c:28]([NH2:29])[c:32]4[NH2:31])[cH:33][cH:34]3)[n:35]2)[cH:36][cH:37]1.[Na+]>>[CH3:1][c:2]1[cH:3][cH:4][c:5](-[c:6]2[n:7][o:8][c:9]([CH2:10][S:11][c:12]3[cH:13][cH:14][c:15]([CH2:16][CH2:17][NH:18][CH2:19][C@H:20]([OH:21])[CH2:22][O:23][c:24]4[cH:25][cH:26][cH:27][c:28]5[nH:29][n:30][n:31][c:32]45)[cH:33][cH:34]3)[n:35]2)[cH:36][cH:37]1,O=[N:2]-[O-].[N:1]-[c:5]:[c:4]-[N:3]>>[n:1]1:[n:2]:[n:3]:[c:4]:[c:5]:1
337672,CC(=O)O.CC(=O)OC(C)=O.[Cr+6].[Na+].[O-2:10].[O-2].[O-2].[O:1]=[C:2]1[CH:3]2[CH2:4][CH:5]3[CH2:6][CH:7]1[CH2:8][CH:9]([CH2:11]3)[CH2:12]2.[OH-]>>[O:1]=[C:2]1[CH:3]2[CH2:4][CH:5]3[CH2:6][CH:7]1[CH2:8][C:9]([OH:10])([CH2:11]3)[CH2:12]2,[O:1].[C:2]>>[O:1]-[C:2]
345687,CC(C)(C)OC(=O)[NH:16][c:17]1[cH:18][cH:19][c:20]([CH:21]2[CH2:22][CH2:23]2)[cH:24][c:25]1[NH:26][C:2](=[O:1])[CH2:3][C:4](=O)[c:5]1[cH:6][cH:7][cH:8][c:9](-[n:10]2[cH:11][cH:12][n:13][cH:14]2)[cH:15]1.ClCCl.O=C(O)C(F)(F)F>>[O:1]=[C:2]1[CH2:3][C:4]([c:5]2[cH:6][cH:7][cH:8][c:9](-[n:10]3[cH:11][cH:12][n:13][cH:14]3)[cH:15]2)=[N:16][c:17]2[cH:18][cH:19][c:20]([CH:21]3[CH2:22][CH2:23]3)[cH:24][c:25]2[NH:26]1,O=[C:1].C-C(-C)(-C)-O-C(=O)-[N:2]>>[C:1]=[N:2]
346417,C1COCCO1.CCN(CC)CC.[OH:12][CH2:13][c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1.[CH2:1]=[CH:2][CH2:3][CH2:4][c:5]1[cH:6][cH:7][c:8]([C:10](=[O:11])O)[c:20]([OH:21])[n:22]1.[N-]=[N+]=[N:9]P(=O)(c1ccccc1)c1ccccc1>>[CH2:1]=[CH:2][CH2:3][CH2:4][c:5]1[cH:6][cH:7][c:8]([NH:9][C:10](=[O:11])[O:12][CH2:13][c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)[c:20]([OH:21])[n:22]1,[O:4]-C-c.O-[C:1](=O)-[c:3].O=P(-[N:2]=N=[N-])(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1>>O=[C:1](-[N:2]-[c:3])-[O:4]-C-c
348175,Cl.N[c:5]1[cH:4][c:3]([O:2][CH3:1])[cH:13][c:8]([C:9]([F:10])([F:11])[F:12])[cH:7]1.[OH2:6].O=N[O-].[Na+]>>[CH3:1][O:2][c:3]1[cH:4][c:5]([OH:6])[cH:7][c:8]([C:9]([F:10])([F:11])[F:12])[cH:13]1,[O:1].N-[c:2]>>[O:1]-[c:2]
349050,CC(C)(C)OC(=O)[NH:13][c:12]1[cH:11][c:10]([S:9][S:6]([c:5]2[cH:4][cH:3][c:2]([CH3:1])[cH:23][cH:22]2)(=[O:7])=[O:8])[c:17]([C:18]([CH3:19])([CH3:20])[CH3:21])[cH:16][c:14]1[NH:15]C(=O)OC(C)(C)C.Cl.ClCCl>>[CH3:1][c:2]1[cH:3][cH:4][c:5]([S:6](=[O:7])(=[O:8])[S:9][c:10]2[cH:11][c:12]([NH2:13])[c:14]([NH2:15])[cH:16][c:17]2[C:18]([CH3:19])([CH3:20])[CH3:21])[cH:22][cH:23]1,C-C(-C)(-C)-O-C(=O)-[N:1].C-C(-C)(-C)-O-C(=O)-[N:2]>>[N:1].[N:2]
349357,CC(C)(C)OC(=O)[NH:16][CH2:15][CH2:14][O:13][c:12]1[cH:11][cH:10][c:9]([CH2:8][CH:6]([C:4]([O:3][CH2:2][CH3:1])=[O:5])[OH:7])[cH:32][cH:31]1.CCN(CC)CC.Cl.Cl[C:17](=[O:18])[c:19]1[cH:20][cH:21][c:22](-[c:23]2[cH:24][cH:25][cH:26][cH:27][n:28]2)[cH:29][cH:30]1>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH:6]([OH:7])[CH2:8][c:9]1[cH:10][cH:11][c:12]([O:13][CH2:14][CH2:15][NH:16][C:17](=[O:18])[c:19]2[cH:20][cH:21][c:22](-[c:23]3[cH:24][cH:25][cH:26][cH:27][n:28]3)[cH:29][cH:30]2)[cH:31][cH:32]1,Cl-[C:1]=O.C-C(-C)(-C)-O-C(=O)-[N:2]>>O=[C:1]-[N:2]
351166,[OH2:3].CO[C:2](=[O:1])[CH2:4][CH2:5][C:6](=[O:7])[c:8]1[cH:9][cH:10][c:11]([NH2:12])[cH:22][cH:23]1.Cl[C:13](=[O:14])[c:15]1[cH:16][cH:17][cH:18][cH:19][c:20]1[F:21]>>[O:1]=[C:2]([OH:3])[CH2:4][CH2:5][C:6](=[O:7])[c:8]1[cH:9][cH:10][c:11]([NH:12][C:13](=[O:14])[c:15]2[cH:16][cH:17][cH:18][cH:19][c:20]2[F:21])[cH:22][cH:23]1,[N:2].[O:4].Cl-[C:1]=O.C-O-[C:3]=O>>O=[C:1]-[N:2].O=[C:3]-[O:4]
351224,CCN(CC)CC.CS(=O)(=O)Cl.O.O=[CH:4][c:5]1[c:6]([CH:7]2[CH2:8][CH2:9]2)[n:10][c:11]2[cH:12][cH:13][cH:14][cH:15][c:16]2[c:17]1-[c:18]1[cH:19][cH:20][c:21]([F:22])[cH:23][cH:24]1.[H-].[N:1]#[C:2][CH3:3].[Na+]>>[N:1]#[C:2][CH:3]=[CH:4][c:5]1[c:6]([CH:7]2[CH2:8][CH2:9]2)[n:10][c:11]2[cH:12][cH:13][cH:14][cH:15][c:16]2[c:17]1-[c:18]1[cH:19][cH:20][c:21]([F:22])[cH:23][cH:24]1,O=[C:2].N#C-[C:1]>>N#C-[C:1]=[C:2]
352832,CC1(C)O[C:11](=[O:12])[CH:10]=[C:8]([c:7]2[cH:6][cH:5][cH:4][c:3]([C:2]#[N:1])[cH:36]2)[O:9]1.[NH2:13][c:14]1[cH:15][c:16](-[n:17]2[cH:18][c:19]([C:20]#[N:21])[c:22](-[c:23]3[cH:24][cH:25][cH:26][cH:27][cH:28]3)[cH:29]2)[cH:30][cH:31][c:32]1[N+:33](=[O:34])[O-:35]>>[N:1]#[C:2][c:3]1[cH:4][cH:5][cH:6][c:7]([C:8](=[O:9])[CH2:10][C:11](=[O:12])[NH:13][c:14]2[cH:15][c:16](-[n:17]3[cH:18][c:19]([C:20]#[N:21])[c:22](-[c:23]4[cH:24][cH:25][cH:26][cH:27][cH:28]4)[cH:29]3)[cH:30][cH:31][c:32]2[N+:33](=[O:34])[O-:35])[cH:36]1,[N:2].C-C1(-C)-O-[C:1](=O)-[C:3]=[C:4](-c)-[O:5]-1>>O=[C:1](-[N:2])-[C:3]-[C:4](=[O:5])-c
354375,C1COCCO1.ClC[Cl:34].[CH3:1][N:2]([CH3:3])[c:4]1[cH:5][cH:6][c:7]([CH2:8][CH2:9][N:10]2[CH2:11][CH2:12][CH2:13][C@@H:14]2[CH2:15][N:16]2[c:17]3[cH:18][cH:19][cH:20][cH:21][c:22]3[CH2:23][O:24][c:25]3[cH:26][cH:27][cH:28][cH:29][c:30]32)[cH:31][cH:32]1.[ClH:33]>>[CH3:1][N:2]([CH3:3])[c:4]1[cH:5][cH:6][c:7]([CH2:8][CH2:9][N:10]2[CH2:11][CH2:12][CH2:13][C@@H:14]2[CH2:15][N:16]2[c:17]3[cH:18][cH:19][cH:20][cH:21][c:22]3[CH2:23][O:24][c:25]3[cH:26][cH:27][cH:28][cH:29][c:30]32)[cH:31][cH:32]1.[ClH:33].[ClH:34],Cl-C-[Cl:1]>>[Cl:1]
356735,C1CCOC1.CC(C)CCON=O.CS(=O)(=O)[O-].N[c:13]1[c:12]2[n:11][c:3](-[c:4]3[cH:5][cH:6][cH:7][c:8]([F:9])[cH:10]3)[n:2]([CH3:1])[c:26]2[n:25][c:15]([C:16]#[C:17][C:18]2([OH:19])[CH2:20][CH2:21][CH2:22][CH2:23][CH2:24]2)[n:14]1>>[CH3:1][n:2]1[c:3](-[c:4]2[cH:5][cH:6][cH:7][c:8]([F:9])[cH:10]2)[n:11][c:12]2[cH:13][n:14][c:15]([C:16]#[C:17][C:18]3([OH:19])[CH2:20][CH2:21][CH2:22][CH2:23][CH2:24]3)[n:25][c:26]12,N-[c:1]>>[c:1]
358477,C1CCC2=NCCCN2CC1.COCCOC.CS(=O)[c:4]1[c:3]([C:2]#[N:1])[c:17](-[n:18]2[cH:19][cH:20][cH:21][n:22]2)[n:16][c:14]([NH2:15])[n:13]1.[OH:5][CH2:6][c:7]1[cH:8][cH:9][cH:10][cH:11][n:12]1>>[N:1]#[C:2][c:3]1[c:4]([O:5][CH2:6][c:7]2[cH:8][cH:9][cH:10][cH:11][n:12]2)[n:13][c:14]([NH2:15])[n:16][c:17]1-[n:18]1[cH:19][cH:20][cH:21][n:22]1,[O:2]-C-c.C-S(=O)-[c:1]>>[c:1]-[O:2]-C-c
359345,CC[O:19][CH2:18][c:17]1[cH:16][n:15][c:14]([NH:13][c:12]2[cH:11][cH:10][c:9]([O:8][CH2:7][CH:5]([CH2:4][N:2]([CH3:1])[CH3:3])[OH:6])[cH:30][cH:29]2)[n:28][c:20]1[NH:21][c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1.Cl.Cl.O>>[CH3:1][N:2]([CH3:3])[CH2:4][CH:5]([OH:6])[CH2:7][O:8][c:9]1[cH:10][cH:11][c:12]([NH:13][c:14]2[n:15][cH:16][c:17]([CH2:18][OH:19])[c:20]([NH:21][c:22]3[cH:23][cH:24][cH:25][cH:26][cH:27]3)[n:28]2)[cH:29][cH:30]1,C-C-[O:1]-C-c>>[O:1]-C-c
359964,CCCCCO.O=[CH:4][c:5]1[cH:6][cH:7][c:8]([C:9](=[O:10])[O:11][CH3:12])[cH:13][cH:14]1.[CH3:1][CH2:2][NH:3][c:28]1[c:16]([NH2:15])[cH:17][c:18]([S:19](=[O:20])(=[O:21])[C:22]([F:23])([F:24])[F:25])[cH:26][cH:27]1>>[CH3:1][CH2:2][n:3]1[c:4](-[c:5]2[cH:6][cH:7][c:8]([C:9](=[O:10])[O:11][CH3:12])[cH:13][cH:14]2)[n:15][c:16]2[cH:17][c:18]([S:19](=[O:20])(=[O:21])[C:22]([F:23])([F:24])[F:25])[cH:26][cH:27][c:28]12,O=[C:2].[N:1]-[c:5]:[c:4]-[N:3]>>[n:1]1:[c:2]:[n:3]:[c:4]:[c:5]:1
360799,O=P(Cl)(Cl)[Cl:12].O[c:11]1[cH:10][c:9](-[c:8]2[cH:7][cH:6][n:5][c:4]([NH:3][C@@H:2]([CH3:1])[c:27]3[cH:28][cH:29][cH:30][cH:31][cH:32]3)[n:26]2)[c:15](-[c:16]2[cH:17][cH:18][cH:19][c:20]([C:21]([F:22])([F:23])[F:24])[cH:25]2)[n:14][n:13]1.[Na+].[OH-]>>[CH3:1][C@H:2]([NH:3][c:4]1[n:5][cH:6][cH:7][c:8](-[c:9]2[cH:10][c:11]([Cl:12])[n:13][n:14][c:15]2-[c:16]2[cH:17][cH:18][cH:19][c:20]([C:21]([F:22])([F:23])[F:24])[cH:25]2)[n:26]1)[c:27]1[cH:28][cH:29][cH:30][cH:31][cH:32]1,O-[c:1].Cl-P(-Cl)(=O)-[Cl:2]>>[c:1]-[Cl:2]
360944,CCO[C:8](=[O:9])[C:10]([F:11])([F:12])[F:13].COC(C)(C)C.C[O-].Cl.[CH3:1][c:2]1[cH:3][c:4]([C:5](=[O:6])[CH3:7])[cH:14][cH:15][c:16]1-[c:17]1[cH:18][s:19][cH:20][n:21]1.[Na+]>>[CH3:1][c:2]1[cH:3][c:4]([C:5](=[O:6])[CH2:7][C:8](=[O:9])[C:10]([F:11])([F:12])[F:13])[cH:14][cH:15][c:16]1-[c:17]1[cH:18][s:19][cH:20][n:21]1,O=C-[C:1].C-C-O-[C:2]=O>>O=C-[C:1]-[C:2]=O
366969,Br.CCO.NCC(Br)CBr.O.O=S(=O)(O)O.[CH2:1]1[CH2:2][NH:3][CH2:8][CH2:9][O:10]1.[CH:4]12[CH2:5][N:6]1[CH2:7]2.[Ca+2].[OH-].[OH-]>>[CH2:1]1[CH2:2][N:3]([CH:4]2[CH2:5][NH:6][CH2:7]2)[CH2:8][CH2:9][O:10]1,[N:2].[C:3]-[N:1]>>[N:1].[N:2]-[C:3]
367850,C1CCOC1.Cl[Mg][CH2:2][CH3:1].[C:3](=[O:4])([c:5]1[cH:6][cH:7][c:8]2[c:9]3[c:10]([cH:11][cH:12][c:13]2[cH:14]1)[O:15][CH2:16][CH2:17][CH2:18]3)[c:19]1[cH:20][nH:21][cH:22][n:23]1.[Cl-].[NH4+]>>[CH3:1][CH2:2][C:3]([OH:4])([c:5]1[cH:6][cH:7][c:8]2[c:9]3[c:10]([cH:11][cH:12][c:13]2[cH:14]1)[O:15][CH2:16][CH2:17][CH2:18]3)[c:19]1[cH:20][nH:21][cH:22][n:23]1,Cl-[Mg]-[C:1].[C:2]=[O:3]>>[C:1]-[C:2]-[O:3]
368022,C1CCOC1.CN(C)C=O.O=C(Cl)C(=O)[Cl:9].O[C:7]([c:6]1[cH:5][cH:4][c:3]([CH:2]=[O:1])[cH:11][cH:10]1)=[O:8]>>[O:1]=[CH:2][c:3]1[cH:4][cH:5][c:6]([C:7](=[O:8])[Cl:9])[cH:10][cH:11]1,O-[C:1]=O.Cl-C(=O)-C(=O)-[Cl:2]>>O=[C:1]-[Cl:2]
368367,O=P(Cl)(Cl)[Cl:1].O=[c:2]1[nH:3][c:4]2[cH:5][cH:6][cH:7][cH:8][c:9]2[c:10]2[o:11][cH:12][cH:13][c:14]12>>[Cl:1][c:2]1[n:3][c:4]2[cH:5][cH:6][cH:7][cH:8][c:9]2[c:10]2[o:11][cH:12][cH:13][c:14]12,O=[c:1].Cl-P(-Cl)(=O)-[Cl:2]>>[c:1]-[Cl:2]
